i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
40;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.785091890267991;0.9518274664878845;0.20598919689655304;0.22254778444766998;0.4986586747618872;0.41669526050889183;1.9807850616625882;0.551850676936122;0.5061162248944489;-0.21996712602897697;1.0024390889773294;0.18399248429365533;0.23526035249233246;0.024158233776688576;0.2147439420223236;0.5831977725127825;-1.081398156402703;0.8836116139202612;0.44814932306387806;0.34643510800153593;0.2842895209229076;0.26990386329248606;0.052587185868979335;
41;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.754076057726629;0.963323175907135;0.2033807337284088;0.225493386387825;0.5010597440377912;0.4397839599123782;2.015878957307341;0.5508889034340981;0.49721860344775165;-0.23717555589118067;1.0130450362519101;0.17966317813929075;0.23436836898326874;0.01940825581550598;0.23068082332611084;0.5817703904518754;-1.089325289540579;0.8695850389830886;0.44911109656590187;0.34314840529885704;0.28974117587853854;0.26868320951315444;0.04838237340335984;
42;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.731661302181724;0.9754195213317871;0.19978347420692444;0.225371316075325;0.5031094654914605;0.4645859030827925;2.050928304819799;0.5501932568370357;0.4879850897468223;-0.2541321940520919;1.0242180303064694;0.17437025480171525;0.23818372189998627;0.018972085788846016;0.24140261113643646;0.5781884515119209;-1.0869381019150695;0.8565318986742924;0.4498067431629643;0.3398628606908023;0.2946512211376991;0.2721700079690665;0.04843720790261592;
43;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.722735793477556;0.9841651916503906;0.1979048103094101;0.22288957238197327;0.5054226509358013;0.4817217718441026;2.0796247123374805;0.5499161167931258;0.48025046868425836;-0.2678940515154843;1.0321902385188164;0.17111540515786167;0.2442677766084671;0.021096842363476753;0.2454572170972824;0.5738105782538268;-1.0787277418579275;0.8456151849190098;0.4500838832068742;0.3368334560945795;0.29852759466749496;0.27795112221792506;0.050949601830226246;
44;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.718386983318213;0.9931027889251709;0.19520768523216248;0.22257421910762787;0.5072561965841093;0.49980056236500237;2.106861965637729;0.5497810570986874;0.4726604283296801;-0.2808047902649696;1.040368831758139;0.1671272062056655;0.25326231122016907;0.025120964273810387;0.24344834685325623;0.5678378962673057;-1.0649977614963706;0.8328103610848625;0.4502189429013126;0.3330832740260179;0.3029069644483006;0.2865706386227709;0.05541166071864045;
45;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.718091531293116;0.9991624355316162;0.19418282806873322;0.21901671588420868;0.5092939269529774;0.5112079412685857;2.128440496839738;0.5497718806774508;0.4664837185193758;-0.2909330870491649;1.0458108073835537;0.16508951936381672;0.26171913743019104;0.0275714248418808;0.2442861646413803;0.5616619059903106;-1.053885834617884;0.8159731667746299;0.45022811932254925;0.32794288365645563;0.30847823989352646;0.2945134257958366;0.05841924883123344;
46;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.726312848866888;1.0051113367080688;0.19204053282737732;0.21783164143562317;0.5103740067629712;0.5234275912700133;2.146047508048652;0.5500271947514057;0.4615034390748917;-0.29923985477898585;1.051261680615558;0.16211654734947872;0.2722993493080139;0.034630823880434036;0.23777662217617035;0.5560688964277732;-1.0334448670426848;0.8106795724443545;0.44997280524859423;0.32612029750359767;0.31003399332888365;0.3049113790583737;0.0656342232133224;
47;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.728544047524782;1.012095332145691;0.18898124992847443;0.21954002976417542;0.5112714552185813;0.5382502074579093;2.1653442575456108;0.5500964737303925;0.45570091065112917;-0.3081279124687407;1.0576654232108038;0.15816845868160034;0.2814168632030487;0.04013865441083908;0.233206644654274;0.5511357318064242;-1.0163910521968949;0.8047213755926994;0.4499035262696075;0.3242173512040973;0.31192353570711273;0.31383859832345845;0.07133100798155036;
48;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.7133226823468135;1.0202676057815552;0.18477632105350494;0.22376316785812378;0.5119326401820015;0.5561682939655429;2.186557178174305;0.5496237538439227;0.4486766843470486;-0.31745157695753196;1.06513527421626;0.15303116335775174;0.28426721692085266;0.0401141420006752;0.2375350147485733;0.548701412995662;-1.0136943308672302;0.7959603874472247;0.45037624615607724;0.3218099604982168;0.31508270727822496;0.3164482129706743;0.0716224127284977;
49;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.6998484725461775;1.0314007997512817;0.1777031421661377;0.23049627244472504;0.5119730343674834;0.5819331086796287;2.212523244991323;0.5492051099212907;0.43994803285090656;-0.32874303209995887;1.0753956030363725;0.1448288389561418;0.28835704922676086;0.0455031655728817;0.23523519933223724;0.5481207301883566;-1.0014037259537798;0.8055082776625385;0.4507948900787093;0.3251055403603927;0.31228579946589424;0.3208676032628001;0.07673174551947112;
