i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
76;0.7688648700714111;-0.3254965543746948;0.02183817362080243;-1.8252273430916282;-0.33243425299597146;-0.0326344972457364;0.09452507386676841;0.79;-0.32;1.0;0.1;0.1
77;0.7688648700714111;-0.3254965543746948;0.02183817362080243;-1.8252273430916282;-0.33243425299597146;-0.0326344972457364;0.09452507386676841;0.79;-0.32;1.0;0.1;0.1
78;0.7689880132675171;-0.32511812448501587;0.021626344690912475;-1.8097246817612782;-0.31714213086544796;-0.031185248910899882;0.0950130530525423;0.79;-0.32;1.0;0.1;0.1
79;0.7689880132675171;-0.32511812448501587;0.021626344690912475;-1.8097246817612782;-0.31714213086544796;-0.031185248910899882;0.0950130530525423;0.79;-0.32;1.0;0.1;0.1
80;0.7689880132675171;-0.32511812448501587;0.021626344690912475;-1.8097246817612782;-0.31714213086544796;-0.031185248910899882;0.0950130530525423;0.79;-0.32;1.0;0.1;0.1
81;0.7682898640632629;-0.324903666973114;0.021626344690912475;-1.8097246817612782;-0.31714213086544796;-0.031185248910899882;0.0950130530525423;0.79;-0.32;1.0;0.1;0.1
82;0.7682898640632629;-0.324903666973114;0.022257042754481392;-1.7929386305105368;-0.2997292012037453;-0.029526149185768596;0.0955416480612499;0.79;-0.32;1.0;0.1;0.1
83;0.7682898640632629;-0.324903666973114;0.022257042754481392;-1.7929386305105368;-0.2997292012037453;-0.029526149185768596;0.0955416480612499;0.79;-0.32;1.0;0.1;0.1
84;0.7683013677597046;-0.3244485855102539;0.022149956075388274;-1.7730111064026037;-0.27990811955359746;-0.027626734519504894;0.09610808259344683;0.79;-0.32;1.0;0.1;0.1
85;0.7683013677597046;-0.3244485855102539;0.022149956075388274;-1.7730111064026037;-0.27990811955359746;-0.027626734519504894;0.09610808259344683;0.79;-0.32;1.0;0.1;0.1
86;0.7683013677597046;-0.3244485855102539;0.022149956075388274;-1.7730111064026037;-0.27990811955359746;-0.027626734519504894;0.09610808259344683;0.79;-0.32;1.0;0.1;0.1
87;0.7683013677597046;-0.3244485855102539;0.022149956075388274;-1.7730111064026037;-0.27990811955359746;-0.027626734519504894;0.09610808259344683;0.79;-0.32;1.0;0.1;0.1
88;0.7675604820251465;-0.32464495301246643;0.022149956075388274;-1.7730111064026037;-0.27990811955359746;-0.027626734519504894;0.09610808259344683;0.79;-0.32;1.0;0.1;0.1
89;0.7675604820251465;-0.32464495301246643;0.022915225406523857;-1.7749123434772658;-0.2810486524707703;-0.02773633095890639;0.09607651089073756;0.79;-0.32;1.0;0.1;0.1
90;0.7677178382873535;-0.32417014241218567;0.022669027732270305;-1.7558076965227194;-0.26218874428781636;-0.025919511496276887;0.0965824980200573;0.79;-0.32;1.0;0.1;0.1
91;0.7677178382873535;-0.32417014241218567;0.022669027732270305;-1.7558076965227194;-0.26218874428781636;-0.025919511496276887;0.0965824980200573;0.79;-0.32;1.0;0.1;0.1
92;0.7677178382873535;-0.32417014241218567;0.022669027732270305;-1.7558076965227194;-0.26218874428781636;-0.025919511496276887;0.0965824980200573;0.79;-0.32;1.0;0.1;0.1
93;0.7677178382873535;-0.32417014241218567;0.022669027732270305;-1.7558076965227194;-0.26218874428781636;-0.025919511496276887;0.0965824980200573;0.79;-0.32;1.0;0.1;0.1
94;0.7669198513031006;-0.324076771736145;0.022669027732270305;-1.7558076965227194;-0.26218874428781636;-0.025919511496276887;0.0965824980200573;0.79;-0.32;1.0;0.1;0.1
95;0.7669198513031006;-0.324076771736145;0.023437434408646783;-1.745628373967349;-0.2512455379001743;-0.02486105841788228;0.09686035192142678;0.79;-0.32;1.0;0.1;0.1
