i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
31;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.345965967930502;-3.3543143272399902;-9.465693473815918;0.3199197053909302;10.22032738582325;-2.754905347958112;0.36652941143032636;0.05381526315357573;0.019286181408588107;0.05024067828924721;-3.3523857090991314;-9.460669405986993;0.199580579996109;0.2816200852394104;0.3284979462623596;0.41177870309879677;-0.8176860087090273;1.2627559128221972;0.046184736846424275;0.0440107995612501;0.014002836839473934;0.20398165995223402;0.2830203689233578;
32;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3382478230176025;-3.3564560413360596;-9.46365737915039;0.32182908058166504;10.21924968814761;-2.754636107623867;0.3667964622612321;0.05379104458280592;0.019290912106203314;0.05021291853119227;-3.354526950125439;-9.458636087297272;0.20036369562149048;0.28541645407676697;0.3322155177593231;0.41381694885464276;-0.8096986234618828;1.2784751486013803;0.04620895541719409;0.04424865825151985;0.013316298422926497;0.20478856144664245;0.2867480839190596;
33;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.335656742485976;-3.359398603439331;-9.458932876586914;0.32246875762939453;10.215985940867688;-2.754194849338693;0.367231086855776;0.053782913106770025;0.019309814588564563;0.05019694017373603;-3.3574676219804744;-9.45391318256954;0.19939526915550232;0.2880825698375702;0.3351037800312042;0.4163589452027078;-0.8066662846450828;1.2910557453746927;0.04621708689322998;0.04442049459267111;0.012760829951019913;0.20383731861476942;0.2893586528326722;
34;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.333247790542928;-3.3592441082000732;-9.454085350036621;0.32321837544441223;10.211439413346879;-2.754029519678415;0.36738716824674267;0.05377535275196758;0.019314933647047648;0.05018686981481007;-3.3573126148353687;-9.44906666305514;0.1987597942352295;0.2901829481124878;0.33430051803588867;0.4182724051912295;-0.8040920030417563;1.3007481617555054;0.04622464724803243;0.044549375806698883;0.012331712307645857;0.20321473181589939;0.2914161193432524;
35;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.334247130812107;-3.359056234359741;-9.45051383972168;0.3249436616897583;10.208061855941205;-2.7539143309846454;0.3674954810265356;0.05377848917495734;0.019321496264875896;0.05018770447059111;-3.3571240847332535;-9.445495069274621;0.19641512632369995;0.29192450642585754;0.33287477493286133;0.4211694349985948;-0.8049761546171662;1.3105279772053784;0.046221510825042667;0.044664814522634676;0.011894637724965757;0.20088160777596342;0.2931139701983541;
36;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.330879259556873;-3.35630464553833;-9.450054168701172;0.3255833387374878;10.206596362675802;-2.7541468881670443;0.36725993898597675;0.05376791883868683;0.019305879035621743;0.05018238865284867;-3.354374057634768;-9.445035929835887;0.19591151177883148;0.2942493259906769;0.33002936840057373;0.4231459257922772;-0.8018408405443315;1.3208606761416186;0.04623208116131317;0.04479557365380934;0.011435117381662138;0.20039106914421242;0.2953928377288431;
37;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3494959392995085;-3.3585517406463623;-9.43415641784668;0.32706376910209656;10.192729215065157;-2.7533534698117017;0.3680250695315326;0.05382633828368843;0.019365287224270455;0.050222110108512664;-3.3566152119239354;-9.429134206835828;0.18962743878364563;0.2897990643978119;0.3375847637653351;0.42463469533452725;-0.8196641019316236;1.308417006873686;0.04617366171631158;0.04459339429631251;0.011976486188610589;0.19408677821327688;0.29099671301667296;
38;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.353546528931293;-3.364499807357788;-9.426220893859863;0.3266868591308594;10.18763952546951;-2.752518196736269;0.36884994017257666;0.05383904568369019;0.01941128893917108;0.05021797190100864;-3.362558678463871;-9.421199096669762;0.18912239372730255;0.2884052097797394;0.3379836678504944;0.42405477371436084;-0.8228794184879751;1.3031104361236976;0.046160954316309816;0.04451695782353791;0.012209593340066204;0.19357408950965635;0.289626169113746;
39;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.354090512671464;-3.3645784854888916;-9.423579216003418;0.33186957240104675;10.185225187043986;-2.752412664335182;0.368950534344332;0.05384075216117155;0.01941695589479672;0.050217610626753416;-3.362636789899412;-9.418557454940743;0.1930057257413864;0.2845522463321686;0.3335619568824768;0.418587464361101;-0.8233178698270591;1.2826886267956485;0.04615924783882846;0.04425671444270795;0.013115616180073097;0.19743139718565722;0.2858638079501759;
40;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3570762804164245;-3.3651740550994873;-9.420658111572266;0.33704763650894165;10.182748633416546;-2.7522497036743174;0.36910842701655766;0.053850118121966245;0.01942826373473726;0.050223279363291386;-3.3632312287260135;-9.415635783635937;0.19614747166633606;0.28004971146583557;0.3248123824596405;0.4132241520855936;-0.8261406769111557;1.2597913430798289;0.04614988187803376;0.04393591098360223;0.014122582037200196;0.20054106276469627;0.2814619696695556;
