i; TZ; vz; CX; CY; k; R; D_12; D_23; v_f; v_cruis; k_f; p12; p23;px1; py1; pz1; d1; phi1; angle1; v1; vx1; vy1; vz1;px2; py2; pz2; d2; phi2; angle2; v2; vx2; vy2; vz2;px3; py3; pz3; d3; phi3; angle3; v3; vx3; vy3; vz3;
2610;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2852598998538403;2.9390884055021713;0.6604285836219788;-0.4676331877708435;0.33504366874694824;0.49438661869803396;2.8111093094301154;4.353846096147224;0.04743004140385469;-0.044413924010456754;-0.016643682932714853;-0.05;1.1509406566619873;0.029277494177222252;0.25716081261634827;0.6515987340080063;1.525849409576275;3.745243195198709;0.05521707673986516;-0.03134406341477345;-0.0454585003310362;0.05;0.0459577776491642;-0.11470407992601395;0.33504366874694824;0.4683069139239343;-1.8182474921011405;-0.40460980508495603;0.047317625256835034;-0.01862706115202383;0.04349701429736341;-0.05;
2611;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3018146827758852;2.947701812926495;0.6568132042884827;-0.46919023990631104;0.3303116261959076;0.49470179124656816;2.819043463593322;4.363354940934004;0.04748240108191826;-0.04461937849911379;-0.01623851824696373;-0.05;1.1498345136642456;0.03484337404370308;0.2642163336277008;0.6507679739077484;1.5172287808174367;3.733979206783065;0.05519246840419421;-0.030816301935057924;-0.04578825289957372;0.05;0.04561344161629677;-0.11479455977678299;0.3303116261959076;0.4686629229991764;-1.8182547134356544;-0.40288010912957006;0.04729040414117793;-0.018541124146524018;0.04350412669183376;-0.05;
2612;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.303178350820938;2.9471649567334475;0.6546472311019897;-0.46710410714149475;0.33206483721733093;0.49203862957695227;2.8218745488644177;4.35288502936294;0.04748671472113697;-0.04445095808513963;-0.016706298223119514;-0.05;1.1496880054473877;0.033879488706588745;0.2644670307636261;0.6505707680008569;1.5186961980434799;3.7348175906738157;0.055186578225154326;-0.030851386400915524;-0.045757517123883394;0.05;0.04524456709623337;-0.11443766951560974;0.33206483721733093;0.4689333470330897;-1.8173241524026589;-0.40062955529430344;0.04729210066236573;-0.018443830534770913;0.04354730646393626;-0.05;
2613;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3055625546176852;2.9506167463104007;0.6551089882850647;-0.4702928960323334;0.3325826823711395;0.4952112744125435;2.8230132062244224;4.36987047911467;0.04749425680441478;-0.04473540038806022;-0.015951438227433955;-0.05;1.1475807428359985;0.034578438848257065;0.26602813601493835;0.6485032667035736;1.5174506516067372;3.7269413108246794;0.05518988697289312;-0.030491862227211283;-0.046001847375920495;0.05;0.044715944677591324;-0.11350321024656296;0.3325826823711395;0.4692190850414053;-1.8151179092624483;-0.39702798053516447;0.04728119291929959;-0.01828265457604475;0.043603391445219665;-0.05;
2614;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2909352783930104;2.93444075490815;0.6532374024391174;-0.46851691603660583;0.3339827060699463;0.4929399579246341;2.8254904710264275;4.3610012390793855;0.047447990007666196;-0.04454872589179897;-0.016331649554927108;-0.05;1.1489206552505493;0.023527922108769417;0.2608362138271332;0.6493470412110605;1.534555192633417;3.746759883604946;0.055185087033247184;-0.03139477478591431;-0.045384600328842666;0.05;0.044355571269989014;-0.11314377188682556;0.3339827060699463;0.4694820108901683;-1.8141893596380183;-0.39481496711114583;0.047332314951825494;-0.018205778440774516;0.043690933499574404;-0.05;
2615;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.306460859153352;2.942604869966081;0.6495343446731567;-0.4703297019004822;0.325790137052536;0.4935286706227176;2.8337638792210864;4.372214844000088;0.04749709853383486;-0.04477535230019137;-0.015847466533378915;-0.05;1.1479572057724;0.028199585154652596;0.26347455382347107;0.648570549065613;1.5273030200677347;3.7370104981029937;0.055162268360917865;-0.030938019837373425;-0.04566962644104076;0.05;0.044002458453178406;-0.1127900704741478;0.325790137052536;0.46973967034338127;-1.8132774171457708;-0.39264379989384746;0.04730651162985057;-0.018101002096158975;0.0437065185721768;-0.05;
2616;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2921756612874622;2.9287746218807817;0.6477587223052979;-0.4688560962677002;0.32630014419555664;0.49158791586518996;2.8362978515428257;4.3650585341055645;0.04745191298344261;-0.044618310072695455;-0.01615210364147695;-0.05;1.147894263267517;0.017286119982600212;0.2612737715244293;0.6481248231004669;1.5441221902553635;3.7523920055862443;0.05516367874502699;-0.03163760897311878;-0.045189524794454046;0.05;0.04143019765615463;-0.11197289824485779;0.32630014419555664;0.4720425760066847;-1.810288495043441;-0.3783793158378568;0.047350225275032534;-0.017491879249750417;0.04400088628548839;-0.05;
2617;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.303959303848364;2.9391108422528682;0.6460556983947754;-0.4675275385379791;0.3267262876033783;0.48981043917516415;2.838798705189255;4.35869124071177;0.04748918512178971;-0.04454952605198507;-0.01644878208485715;-0.05;1.1473771333694458;0.023287728428840637;0.26419317722320557;0.6477958560418681;1.5348394013408915;3.742046185309217;0.055159191538694835;-0.031165866098375336;-0.04551071523872771;0.05;0.04014486074447632;-0.11177357286214828;0.3267262876033783;0.4732442083006268;-1.8092350635858263;-0.3714280848183341;0.04731755434441777;-0.01717374098848069;0.04409096925218935;-0.05;
2618;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.290543110642346;2.9232573785893154;0.6443996429443359;-0.46626660227775574;0.3270714282989502;0.48811453705262103;2.8412668176480804;4.352705639789215;0.0474467497095698;-0.044410552850565665;-0.016700205193639864;-0.05;1.1474268436431885;0.012997298501431942;0.2588518559932709;0.6475572929387151;1.5507237070057343;3.757158546630076;0.05515163520025199;-0.03184569228969079;-0.04502837713988817;0.05;0.039710111916065216;-0.11186420917510986;0.3270714282989502;0.4736880644123239;-1.8092042215845372;-0.3692163493209311;0.047367666582526655;-0.017094266241283226;0.04417558034871231;-0.05;
2619;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3096124659135842;2.9327933951985825;0.6390042304992676;-0.46389397978782654;0.3200075030326843;0.484272444580612;2.8504601569206516;4.342780203880588;0.047507068757809134;-0.044298856864309274;-0.017161959750408563;-0.05;1.1465522050857544;0.01936914771795273;0.2618851959705353;0.6468422665415203;1.5408476910070672;3.744963567134886;0.05512207310151262;-0.03127744362006845;-0.04538903461852808;0.05;0.04125864431262016;-0.11165306717157364;0.3200075030326843;0.4721334968276611;-1.8095442209739372;-0.37718912280862515;0.047337521987813595;-0.017434818594329344;0.04400986353682051;-0.05;
2620;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.278093101175204;2.9183952030842892;0.6472288966178894;-0.4667671322822571;0.32849711179733276;0.4894363122800792;2.836047434244502;4.354074357792818;0.04740737846738972;-0.04439649837237217;-0.016625596693721448;-0.05;1.1460378170013428;0.008296869695186615;0.26115021109580994;0.6460910919077892;1.557954333069298;3.7596254754377716;0.05517515804567866;-0.03197030698827437;-0.044968850735160146;0.05;0.038925815373659134;-0.1108989492058754;0.32849711179733276;0.4742235555767052;-1.8068357710259997;-0.3642150902478103;0.04738303837993816;-0.016878595534668264;0.04427488383826398;-0.05;
2621;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.289686836811673;2.929223718108532;0.6460717916488647;-0.4658116400241852;0.3285921514034271;0.4881776851695809;2.8377191352888342;4.349472592740178;0.04744404162302094;-0.04435379659636381;-0.01684273769359748;-0.05;1.145650863647461;0.014700153842568398;0.2641063928604126;0.645818188232344;1.5480322984771613;3.7488130936581254;0.05517278606339196;-0.031480873889736166;-0.04530994263001605;0.05;0.038530051708221436;-0.11055172234773636;0.3285921514034271;0.4745273400874472;-1.8059292905938928;-0.3618142186224716;0.04734880564596566;-0.016760131264091337;0.044283263160135984;-0.05;
2622;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.27201164937487;2.91308925679607;0.6467791199684143;-0.4656228721141815;0.3298482596874237;0.48820975931925165;2.8362209986485825;4.348134269943864;0.04738814969275404;-0.044278991027492186;-0.016882170621402067;-0.05;1.145385980606079;0.004251204431056976;0.25854578614234924;0.6453999819507164;1.5642093492737121;3.76362350192222;0.05517756184928586;-0.03215123832042038;-0.04484262710965201;0.05;0.038113560527563095;-0.11063069850206375;0.3298482596874237;0.4749507705221454;-1.8058867011098043;-0.35968772202118093;0.04739981455719156;-0.016683879448271852;0.04436654805832522;-0.05;
2623;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2794967671946156;2.9239281239761468;0.6483034491539001;-0.46641674637794495;0.322660356760025;0.4894266996524931;2.8337382339428587;4.351717228187525;0.04741181695014283;-0.044361339298388563;-0.016731765064304998;-0.05;1.1443324089050293;0.010667807422578335;0.2615666687488556;0.6444207129512234;1.5542414667482434;3.7504448476073335;0.05518795664657498;-0.03156344307924019;-0.04527095779644831;0.05;0.03772697597742081;-0.11029765009880066;0.322660356760025;0.4752493244143515;-1.8050157164551957;-0.35734675319709674;0.04736554611333336;-0.01656798636917652;0.044373379252487515;-0.05;
2624;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2836159374889051;2.904289037764152;0.6515740752220154;-0.5146763324737549;0.30648013949394226;0.5365318513266889;2.8551859488540052;4.606649815181092;0.04742484261478256;-0.04715996639230997;-0.005005323856963745;-0.05;1.1437956094741821;-0.000498094828799367;0.2600559592247009;0.6437958021583335;1.5715700113651;3.7657166543141947;0.05511429504705753;-0.03220805799788176;-0.04472389203255006;0.05;0.037668995559215546;-0.11144115775823593;0.30648013949394226;0.4755723807263419;-1.8073262580503344;-0.3580660660216353;0.04742764200583036;-0.01662166277179477;0.04441960775304006;-0.05;
2625;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2960366383898287;2.915257276201391;0.6510955691337585;-0.5173325538635254;0.3046714663505554;0.5389460476697198;2.8574299893248383;4.620549700690168;0.04746412464401956;-0.047264098324806665;-0.004352945872168989;-0.05;1.1431576013565063;0.006047773640602827;0.2629680931568146;0.6431860351007807;1.5613933509350095;3.753527217006549;0.05510978993973114;-0.031657931706378574;-0.045109470261526695;0.05;0.03730252757668495;-0.11114202439785004;0.3046714663505554;0.47585869811759945;-1.8065346800431863;-0.35586370104734366;0.04739295960487983;-0.016511711000330335;0.044423597557506994;-0.05;
2626;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3002370215765011;2.9002843094557655;0.6479437351226807;-0.5489401817321777;0.292915940284729;0.5685267556432205;2.8783395061896053;4.779233304370859;0.04747741064192458;-0.04737138171010434;0.003171232589629009;0.05;1.1429227590560913;-0.004697378724813461;0.25736871361732483;0.6429399190275722;1.5781024846131042;3.7694222999866693;0.055050300609608416;-0.03233597770707921;-0.04455244261469318;0.05;0.035346608608961105;-0.110758937895298;0.292915940284729;0.47767176644102427;-1.8047985131107172;-0.3451829695604962;0.0474403067901582;-0.016052322514668666;0.04464197184521974;0.05;
2627;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3137641473532224;2.9116182292283495;0.6474288105964661;-0.5536142587661743;0.29031869769096375;0.572908371123262;2.8813303675436495;4.801697206334835;0.047520203502712036;-0.04733081982661234;0.004238305732238478;0.05;1.1417393684387207;0.0020728937815874815;0.26038697361946106;0.6417427162755787;1.567566220190427;3.7549126446049854;0.055043493452815014;-0.03168223791114491;-0.04501135381691714;0.05;0.034953948110342026;-0.11046058684587479;0.29031869769096375;0.47798469810705607;-1.80400085776081;-0.34283965187914295;0.0474044658635003;-0.015935619828055296;0.044645709810680084;0.05;
2628;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.310388829606706;2.8945970134915004;0.6428495645523071;-0.5678278803825378;0.28700771927833557;0.5855207082866578;2.8951350604759494;4.870005189327725;0.04750952488824767;-0.04692060914140605;0.007457304667668325;0.05;1.1419841051101685;-0.008956197649240494;0.2550380229949951;0.6420465751722659;1.5847462308692435;3.7731032597759526;0.05500112960634256;-0.03247072519473841;-0.04439342590183227;0.05;0.03571968525648117;-0.11020082235336304;0.28700771927833557;0.47717966417870156;-1.8038420628188419;-0.3466560769527594;0.047458294018567694;-0.01612417873798588;0.044635193862895925;0.05;
2629;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.322941216788429;2.9054764299019484;0.6423207521438599;-0.573056161403656;0.28417909145355225;0.5904646988715643;2.898163827985227;4.893744619751349;0.04754924014916387;-0.04676943685647058;0.008576130531391678;0.05;1.1403746604919434;-0.002834498882293701;0.2622987926006317;0.6403809336512802;1.5752226111967977;3.7580220597151914;0.054995934616808524;-0.03179454853748446;-0.04487381761867183;0.05;0.03500230610370636;-0.109705351293087;0.28417909145355225;0.47776366482939114;-1.8024862660808407;-0.34241686411617817;0.0474238870849794;-0.015923263703762455;0.044670736945670794;0.05;
2630;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3122743435809947;2.8892692999894845;0.6400341987609863;-0.5794860124588013;0.2797675132751465;0.5961657617290961;2.90448583300683;4.923475526235066;0.047515490087700715;-0.04646082848700157;0.009955561991962524;0.05;1.1400384902954102;-0.013708624057471752;0.2566395401954651;0.640185282112278;1.592211489425835;3.774355262099341;0.054978728829942425;-0.03251303314949837;-0.04433467377996553;0.05;0.03464391827583313;-0.10940593481063843;0.2797675132751465;0.4780438697122463;-1.8017045177642674;-0.34025098640533974;0.04747514547044794;-0.015843581215786304;0.04475343977504944;0.05;
2631;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.325857200047251;2.900749243426256;0.6395485401153564;-0.5848533511161804;0.2767418324947357;0.6012713508559621;2.9073677509441187;4.946884148790064;0.0475584673048696;-0.04625687594303424;0.011050304990320016;0.05;1.1387940645217896;-0.006844444666057825;0.2597498595714569;0.6388307313295557;1.5815105508968674;3.7590983354244787;0.05497219726763865;-0.031829082710024895;-0.0448202182755793;0.05;0.03429028391838074;-0.10910630226135254;0.2767418324947357;0.47831968895913957;-1.8009255128564634;-0.3381091048847056;0.04743883641434099;-0.01573564452741509;0.044753018799332814;0.05;
2632;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3186313384923285;2.8818960676459557;0.6342369914054871;-0.5892241597175598;0.2804628908634186;0.6043216695241543;2.9175958125268893;4.969176614436548;0.04753560299503099;-0.045976949898917055;0.01207284680983199;0.05;1.138914942741394;-0.01800181157886982;0.2543160915374756;0.639168498346375;1.5989644740345608;3.7776910378911936;0.054936075696249705;-0.03263540393237738;-0.04419166010770182;0.05;0.032959651201963425;-0.11010764539241791;0.2804628908634186;0.47984412154287576;-1.8023247654990693;-0.3319687070287975;0.04749846919555957;-0.015479982876717575;0.04490517460224436;0.05;
2633;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.33147790169935;2.8937798515284237;0.6336677670478821;-0.5945650935173035;0.27785158157348633;0.6094052201752186;2.9204533183959844;4.991806765389426;0.0475762542616357;-0.04573106508595026;0.01312134351628636;0.05;1.1373757123947144;-0.011588186956942081;0.26106491684913635;0.6374810466418737;1.5889754166966343;3.761994735855349;0.05493308413708282;-0.03193602741701771;-0.04469601644029715;0.05;0.03123372793197632;-0.10957740992307663;0.27785158157348633;0.4814031850684023;-1.8004300389545282;-0.3223511871900669;0.04746087859314893;-0.015035488599300127;0.04501632014518666;0.05;
2634;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3154725715334126;2.8772399660430477;0.6329805850982666;-0.5950798392295837;0.27496975660324097;0.6097572066573584;2.9217380150706433;4.994445046859832;0.04752560871924795;-0.045647643878533824;0.013227852904897686;0.05;1.1370222568511963;-0.022604096680879593;0.25527605414390564;0.6374231725553676;1.6062654435372306;3.779088223190141;0.05493142312261527;-0.03269434685490587;-0.04414228052566947;0.05;0.030839376151561737;-0.10929848998785019;0.27496975660324097;0.48172383258821644;-1.799679897599308;-0.32001131744896283;0.047513199216945676;-0.014946574091245403;0.045101042368930665;0.05;
2635;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3295451427244296;2.889337196456191;0.6324232816696167;-0.6002688407897949;0.2724132239818573;0.6147020471344429;2.9244638047311273;5.015974093155145;0.04757013778948457;-0.04539479718582257;0.014220773458872878;0.05;1.1356667280197144;-0.015336740761995316;0.25853392481803894;0.6358517159908355;1.594918662006698;3.7623844835486877;0.054925284945688393;-0.0319489085310746;-0.04467722204925115;0.05;0.030448755249381065;-0.10901805758476257;0.2724132239818573;0.4820407745475586;-1.7989294487166982;-0.31768905779631457;0.04747493070633131;-0.014829843536991351;0.04509927700350989;0.05;
2636;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.3197522424002281;2.87208032497511;0.6277963519096375;-0.6013944745063782;0.2786649763584137;0.6148229188377858;2.932207219148775;5.024172165204857;0.047539149629827485;-0.045247195958336796;0.014582935419009324;0.05;1.1357775926589966;-0.026500968262553215;0.2531137764453888;0.6363296697829843;1.612454976748547;3.7815542511503595;0.05490208806008082;-0.03278558556864994;-0.044037991010916946;0.05;0.03065403364598751;-0.10883218050003052;0.2786649763584137;0.48179879581125257;-1.798650005455929;-0.3186097005474688;0.047529523479880494;-0.014888458565999728;0.04513745012462512;0.05;
2637;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2738972872163945;2.884201263927422;0.6552426218986511;-0.5683971047401428;0.250844806432724;0.5892160387590824;2.8749718204045465;4.8653575822239645;0.047394111635319265;-0.046840695307355955;0.007221570523407415;0.05;1.1339964866638184;-0.01920214481651783;0.256428599357605;0.6342872121268248;1.6010745331881515;3.7631680873954667;0.05508212858557769;-0.03207524062472461;-0.04477968097680164;0.05;0.030283797532320023;-0.10855156928300858;0.250844806432724;0.4820962082971223;-1.7979095100640132;-0.31639416064453535;0.0474911768842439;-0.014776487058883818;0.04513388208485042;0.05;
2638;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2570296813750206;2.866398332169974;0.657382071018219;-0.5800530314445496;0.24572695791721344;0.6010246547072718;2.876647573867118;4.915181723521688;0.047340786800335155;-0.04637067580795013;0.009534700833732304;0.05;1.1337052583694458;-0.03096308745443821;0.2544536888599396;0.6344612417396331;1.6196178924920974;3.782310965498863;0.05507922655886031;-0.03292478869424293;-0.044155175096037336;0.05;0.0299172755330801;-0.10826968401670456;0.24572695791721344;0.4823899794972105;-1.7971690825175148;-0.3141963653338925;0.047547501884848895;-0.014694663786658253;0.04521981636060438;0.05;
2639;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2375327760092352;2.8745455069216246;0.6742374897003174;-0.5714870095252991;0.22947584092617035;0.5974580360772106;2.8456607789343935;4.869885258028694;0.04727916841671963;-0.046693997800926305;0.007415546880954074;0.05;1.132361888885498;-0.023618102073669434;0.25763607025146484;0.6328027917609066;1.6081280029251583;3.765088194061409;0.05516496145144281;-0.032209527376151834;-0.04478525782156554;0.05;0.03136162459850311;-0.10958792269229889;0.22947584092617035;0.481281040244645;-1.8005117973328033;-0.3230384004442143;0.047521723883234564;-0.01508573615077858;0.04506367501240305;0.05;
2640;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.22352882639989;2.8578692607047262;0.6739374995231628;-0.5782347917556763;0.22261184453964233;0.603829221003009;2.849394980263399;4.899038217587797;0.04723492265675915;-0.04641452491085722;0.008765260731400628;0.05;1.1323556900024414;-0.03485896438360214;0.2520589530467987;0.6333157712202981;1.625866153863509;3.7846042898124383;0.05515667691482799;-0.03307240404102215;-0.04414153485362851;0.05;0.03074369765818119;-0.10920699685811996;0.22261184453964233;0.481796269651692;-1.7994498926113511;-0.3194221147362032;0.04757449167696263;-0.014939244775040125;0.045168033207931724;0.05;
2641;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2219923539580961;2.8702664474477846;0.6798830628395081;-0.5703825950622559;0.23023934662342072;0.5980754309002132;2.8360928658545497;4.862808932863677;0.04723006879017996;-0.046696757897388905;0.007077584319369059;0.05;1.1305930614471436;-0.02732440084218979;0.2553105652332306;0.6311847843751192;1.6141005118964533;3.7654252373483637;0.05519986566601786;-0.03224500941883062;-0.04480272912586846;0.05;0.030423421412706375;-0.10896895825862885;0.23023934662342072;0.4820543506926574;-1.798818347835348;-0.31751061874993897;0.04753526260238214;-0.01484063160253284;0.04515923874818234;0.05;
2642;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2095206769252655;2.852246224872254;0.6783871054649353;-0.5781301856040955;0.2202155739068985;0.6050260084515242;2.8423024427836303;4.896647709644585;0.047190674341576234;-0.04639184640329474;0.008646174420274598;0.05;1.1301238536834717;-0.039108604192733765;0.2539651691913605;0.6313363239215791;1.6327817658583645;3.784636078287273;0.05518266970717112;-0.03308939337296445;-0.044161284879631356;0.05;0.03011057898402214;-0.1087142676115036;0.2202155739068985;0.4823016275786725;-1.798157316448968;-0.3156229433762484;0.04759228738811639;-0.014773060219140767;0.045241380511592516;0.05;
2643;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2108630547829495;2.8645369278293096;0.683600664138794;-0.5740015506744385;0.21770305931568146;0.6026499680982869;2.8320158751505606;4.877003410146408;0.047194914115794795;-0.046556914994441846;0.0077339242689311695;0.05;1.1290338039398193;-0.031702738255262375;0.25694820284843445;0.6298321920256861;1.6211528203676109;3.767734306889594;0.055216597632090796;-0.0323581812945597;-0.044741711605308765;0.05;0.02980334684252739;-0.10845758765935898;0.21770305931568146;0.48254320113475446;-1.797495558982667;-0.3137625766736474;0.04755339189962021;-0.014676864453523961;0.04523178894286352;0.05;
2644;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2120992921011198;2.862982731838545;0.6829509139060974;-0.5788518190383911;0.20855945348739624;0.6070753374196077;2.835469364459946;4.897812513914983;0.047198818743373484;-0.0463897486257171;0.0087017074883383;0.05;1.1281956434249878;-0.03305706009268761;0.2566855251789093;0.6290648103654392;1.623370072358826;3.7672474591685967;0.055207951449963946;-0.03233133161249027;-0.04475045138839119;0.05;0.029501350596547127;-0.10819873213768005;0.20855945348739624;0.4827793955075907;-1.7968325029822156;-0.31192735863489945;0.04755830994808487;-0.014595338906496797;0.04526332872560975;0.05;
2645;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2049507705205458;2.8654875252616514;0.6875497102737427;-0.5753596425056458;0.21629534661769867;0.6051558576499027;2.8264841009482238;4.8813381403693334;0.0471762414720977;-0.04650454644256454;0.007932522902899761;0.05;1.125294804573059;-0.03175283595919609;0.2580021619796753;0.6261004992950506;1.621533330427678;3.7548760421856846;0.055237859024832976;-0.03179245855701014;-0.04517145833984237;0.05;0.029204215854406357;-0.10793596506118774;0.21629534661769867;0.4830101892537613;-1.7961644514902575;-0.3101137181787754;0.04755038391694521;-0.014510804780581237;0.04528217701556256;0.05;
2646;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2072775972600915;2.8625556154514658;0.6844578981399536;-0.5774670243263245;0.21067655086517334;0.6062119104492334;2.8324106092411903;4.8913923464315365;0.047183590008500566;-0.046429673201052395;0.00840098878309877;0.05;1.1250396966934204;-0.03399604931473732;0.2614313066005707;0.6259635403213297;1.6251330119810985;3.75798556983942;0.05522156773841077;-0.03192334860445985;-0.04505908740050136;0.05;0.028910769149661064;-0.10767217725515366;0.21067655086517334;0.48323737560129715;-1.7954966797470222;-0.30831804565871834;0.04755966152209468;-0.014432284817644686;0.04531700077276293;0.05;
2647;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.2017246573138987;2.8614964049902945;0.6862088441848755;-0.575352132320404;0.20486988127231598;0.6047344953103825;2.8285883614360054;4.881790436553952;0.04716605332707401;-0.04649091152566095;0.007951838275867769;0.05;1.123238444328308;-0.03498000651597977;0.26195889711380005;0.6242193199065754;1.6268637041221068;3.7534474810365754;0.055235489245493055;-0.0317265347777911;-0.045214889839328275;0.05;0.02862066775560379;-0.10740547627210617;0.20486988127231598;0.4834608683238084;-1.7948251980671852;-0.30653679262955247;0.04756301334285948;-0.01435255236063739;0.04534583199135496;0.05;
2648;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1938337120129858;2.8602064206913425;0.6898938417434692;-0.5750856995582581;0.20127762854099274;0.6056263146268537;2.822663892436796;4.879358988338375;0.047141135984843104;-0.046485537750574735;0.007834633493748152;0.05;1.1222957372665405;-0.036154817789793015;0.2620511054992676;0.6233451335091342;1.6288301804238103;3.752253602038607;0.05525593525856499;-0.03168425500212683;-0.045269486039261876;0.05;0.028333522379398346;-0.10713531076908112;0.20127762854099274;0.4836809288411247;-1.7941487060644339;-0.30476737309609114;0.047567095509504415;-0.01427351907476899;0.045375050726500804;0.05;
2649;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.18897953347432;2.8455078714308844;0.6915507912635803;-0.5763082504272461;0.19870762526988983;0.6073079162535403;2.820704321173843;4.8839508640221485;0.04712580962428733;-0.04643397077437094;0.008045389416891997;0.05;1.121093988418579;-0.03788919746875763;0.26226407289505005;0.6222486108739211;1.6317247876995231;3.751166577857424;0.05522544141307446;-0.03161756898562685;-0.04527889917729942;0.05;0.03435096517205238;-0.11156438291072845;0.19870762526988983;0.4788273542420596;-1.8059526480491794;-0.3406267176152522;0.04761361482754018;-0.015906654908655185;0.04487799735463148;0.05;
2650;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.190642876204059;2.8439781938266098;0.6884056329727173;-0.5737829208374023;0.20919178426265717;0.6039234411583566;2.824327474115708;4.8743417278337375;0.04713106123615458;-0.046514317982635334;0.007599681299662497;0.05;1.1201982498168945;-0.03905469551682472;0.2623329758644104;0.621426695852255;1.633684597911649;3.7501291271461676;0.055215548656511425;-0.031564921987699064;-0.045303559610146;0.05;0.03420596942305565;-0.11138729006052017;0.20919178426265717;0.4789271419622632;-1.805522515441328;-0.3397031503180413;0.04761845668186624;-0.015866813620649737;0.04489723423876281;0.05;
