i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
9941;0.38297039270401;0.013193069025874138;0.1635035350334075;1.490018700365163;3.626598248705728;-0.046621330930028015;-0.088467234060486;0.22;0.0;10.0;0.1;0.1
9942;0.38297039270401;0.013193069025874138;0.1635035350334075;1.490018700365163;3.626598248705728;-0.046621330930028015;-0.088467234060486;0.22;0.0;10.0;0.1;0.1
9943;0.38297039270401;0.013193069025874138;0.1635035350334075;1.490018700365163;3.626598248705728;-0.046621330930028015;-0.088467234060486;0.22;0.0;10.0;0.1;0.1
9944;0.38297039270401;0.013193069025874138;0.1635035350334075;1.490018700365163;3.626598248705728;-0.046621330930028015;-0.088467234060486;0.22;0.0;10.0;0.1;0.1
9945;0.3828706741333008;0.012279852293431759;0.16333294604881268;1.4955423703188362;3.630905326652739;-0.0470019325911596;-0.0882656124019773;0.22;0.0;10.0;0.1;0.1
9946;0.3828706741333008;0.012279852293431759;0.16333294604881268;1.4955423703188362;3.630905326652739;-0.0470019325911596;-0.0882656124019773;0.22;0.0;10.0;0.1;0.1
9947;0.3825879693031311;0.010795424692332745;0.16296439234662885;1.4998352414653464;3.6325633664107393;-0.04714821581233841;-0.08818756003945888;0.22;0.0;10.0;0.1;0.1
9948;0.3825879693031311;0.010795424692332745;0.1629459694389638;1.5044962046958263;3.637092392095176;-0.04754713461836216;-0.08797312083576067;0.22;0.0;10.0;0.1;0.1
9949;0.38180112838745117;0.00898283813148737;0.16228981867139836;1.5096385837037543;3.6375213816138223;-0.04758486978886853;-0.08795271551905848;0.22;0.0;10.0;0.1;0.1
9950;0.38180112838745117;0.00898283813148737;0.16205029012115024;1.5153354890722877;3.641490724331147;-0.047933608477391025;-0.08776314248211597;0.22;0.0;10.0;0.1;0.1
9951;0.3816623389720917;0.00794372707605362;0.16151684132025973;1.5192446567729614;3.6415391347881743;-0.04793785707505912;-0.0877608218913839;0.22;0.0;10.0;0.1;0.1
