i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;bat_cf1;lighthouse_status_cf1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;bat_cf2;lighthouse_status_cf2;
20;0.2;0.05;0.010500000000000006;0.010500000000000006;5.0;0.3;3.141592653589793;0.7;0.7;3;3.3018552429307872;-0.24312852323055267;0.2610296607017517;0.14243654906749725;0.35650040489099843;-0.7915446935989336;1.0545789524045133;0.8997152762719391;0.7824756083381437;0.4440940223792072;-0.1648809623967383;0.30543906293967243;3.6791789531707764;2;0.12623997032642365;-0.14781363308429718;0.1777903288602829;0.19610952845670426;2.510310549331854;3.6020187593837436;0.5002847237280608;-0.22229145116580476;-0.44818669718574056;0.10401082520984317;-0.19263230280287125;3.647507429122925;2;
21;0.2;0.05;0.011000000000000006;0.011000000000000006;5.0;0.3;3.141592653589793;0.7;0.7;3;3.3146803891493484;-0.23665256798267365;0.27163228392601013;0.1412624567747116;0.3595288331315044;-0.7598674090803986;1.100222997358575;0.9134314917599811;0.814149242395522;0.4141474390185963;-0.15523764374312143;0.31304702782786975;3.6369502544403076;2;0.12157630920410156;-0.15530475974082947;0.1859394609928131;0.19971077404500762;2.554812980068949;3.6608054633846585;0.4865685082400188;-0.24143375876517156;-0.42244366883578477;0.0974329333275844;-0.19754912662440793;3.6369502544403076;2;
22;0.2;0.05;0.011500000000000007;0.011500000000000007;5.0;0.3;3.141592653589793;0.7;0.7;3;3.338374141661489;-0.23221686482429504;0.2762579619884491;0.1476304978132248;0.359853704491229;-0.7440409548885469;1.1175409510377121;0.9376518881533424;0.8429737614892172;0.4105926214610394;-0.14791948867537333;0.31731722413455304;3.642228841781616;2;0.11701828986406326;-0.16166792809963226;0.19085952639579773;0.2027837291750891;2.5943331867729436;3.712678693599033;0.4623481118466574;-0.24992045411570973;-0.38898013206687904;0.09202624445249229;-0.20056594130632016;3.642228841781616;2;
23;0.2;0.05;0.012000000000000007;0.012000000000000007;5.0;0.3;3.141592653589793;0.7;0.7;3;3.3332060290290326;-0.21861831843852997;0.2802714705467224;0.15831652283668518;0.35377166464927084;-0.7100670949859655;1.123376657258743;0.9324934680006022;0.840704833325222;0.40343456853299126;-0.13454783510600776;0.3206149274000215;3.658064603805542;2;0.11357539147138596;-0.1660429984331131;0.1933479905128479;0.2049801684154319;2.623138934043067;3.75040602356177;0.46750653199939773;-0.2673643854042263;-0.3835083348240612;0.08683895293096333;-0.20439383191551921;3.6369502544403076;2;
24;0.2;0.05;0.012500000000000008;0.012500000000000008;5.0;0.3;3.141592653589793;0.7;0.7;3;3.3067886836044216;-0.19629991054534912;0.2809221148490906;0.1679471731185913;0.34007033740654913;-0.6611061984748066;1.10742382589652;0.905041413509889;0.8096049677206744;0.40452411103663993;-0.11533941377328169;0.32137452595275456;3.658064603805542;2;0.1113005056977272;-0.17012439668178558;0.19422666728496552;0.20763720810469594;2.645682485129614;3.7838439423503383;0.49495858649011093;-0.29648003275248425;-0.39633772532951556;0.08165250242247878;-0.20975816921473714;3.6263930797576904;2;
25;0.2;0.05;0.013000000000000008;0.013000000000000008;5.0;0.3;3.141592653589793;0.7;0.7;3;3.3007352025617003;-0.1659368872642517;0.2812776565551758;0.1745617687702179;0.32247683735511357;-0.5882222192671576;1.0944887027002619;0.8984974401098962;0.798489225394753;0.41196189970981995;-0.08608796472477641;0.3224738465261578;3.6739003658294678;2;0.10396169871091843;-0.1858200877904892;0.19776339828968048;0.2186400190756343;2.7125129832945425;3.8969547259088237;0.5015025598901037;-0.3438062387540198;-0.36510558441379803;0.06958107483551645;-0.222330646231869;3.6158359050750732;2;
26;0.2;0.05;0.013500000000000009;0.013500000000000009;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2751286097519428;-0.14464597404003143;0.2872008681297302;0.17737990617752075;0.3161049103067497;-0.5239404247110337;1.1272070817694744;0.8697999923434072;0.7856181723798656;0.37330431809330955;-0.06608415680204487;0.32453129993906116;3.7266862392425537;2;0.10123834013938904;-0.1997014880180359;0.20319364964962006;0.23054910718439103;2.7511881850409097;3.9877576949569944;0.5302000076565927;-0.3969840102632214;-0.3514480668809853;0.0615399391130669;-0.2348462947061344;3.6263930797576904;2;
27;0.2;0.05;0.014000000000000009;0.014000000000000009;5.0;0.3;3.141592653589793;0.7;0.7;3;3.266341312322362;-0.13074766099452972;0.30285122990608215;0.17991359531879425;0.3230896444976899;-0.46453914724514606;1.2211965559019877;0.8595856871221981;0.8075892417101813;0.29442685030294996;-0.0499887368235116;0.33229391493637717;3.6527860164642334;2;0.09709415584802628;-0.22106048464775085;0.21394455432891846;0.24931520246252856;2.8018021650772154;4.124399857386913;0.5404143128778018;-0.44965592908994584;-0.2997618638143356;0.05212856293903169;-0.2510366710291844;3.6633431911468506;2;
28;0.2;0.05;0.01450000000000001;0.01450000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2826321831411676;-0.126037135720253;0.31517109274864197;0.1802467554807663;0.3318942490178389;-0.4372386436748638;1.2916973461605263;0.878376529617861;0.8443869153102398;0.24198360489168438;-0.041598444189229006;0.3393694532378104;3.631671667098999;2;0.09184200316667557;-0.23893365263938904;0.22616301476955414;0.2649724546891178;2.845393539466303;4.242810568921945;0.521623470382139;-0.4651624976772746;-0.23604002967324372;0.04532575339894811;-0.2625376556067134;3.6633431911468506;2;
29;0.2;0.05;0.01500000000000001;0.01500000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;3.262855590114256;-0.11872883141040802;0.32435140013694763;0.1827993094921112;0.33701882605736316;-0.4080272370501113;1.345791869735479;0.8554841599449069;0.8339200671048325;0.19086767561982493;-0.035336824699924774;0.3434381676989301;3.631671667098999;2;0.09063354879617691;-0.24147851765155792;0.2289472371339798;0.2673979501047908;2.854828353064145;4.264035693178609;0.544515840055093;-0.490697062129892;-0.23603790646418754;0.04156384258318771;-0.2650823082979767;3.6527860164642334;2;
30;0.2;0.05;0.01550000000000001;0.01550000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2435545924201614;-0.10808701813220978;0.3306776285171509;0.1901392936706543;0.33854200414203595;-0.37369367792695635;1.3874788878502107;0.8322854432912214;0.818339968364172;0.1517193306477158;-0.026253021295792572;0.3458495615819225;3.642228841781616;2;0.0884133130311966;-0.24619126319885254;0.23252283036708832;0.27165910338473176;2.8698609144932075;4.299889975105142;0.5677145567087785;-0.5200957004930572;-0.22759674915885972;0.03640374298189088;-0.2689509381147385;3.647507429122925;2;
31;0.2;0.05;0.01600000000000001;0.01600000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2605187640262185;-0.09587669372558594;0.3337726294994354;0.2002936601638794;0.3368914345274365;-0.33851348139745596;1.4146896968153886;0.852718990465216;0.8423499993305641;0.13257509316540494;-0.011641693792529523;0.34703013881597594;3.6527860164642334;2;0.07736271619796753;-0.25893956422805786;0.24136735498905182;0.281704005859176;2.9220052826287635;4.4015755509733685;0.5472810095347839;-0.521058100810718;-0.16737669783138823;0.025256906116895725;-0.2756772340111967;3.631671667098999;2;
32;0.2;0.05;0.01650000000000001;0.01650000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2849821259054997;-0.07537424564361572;0.33523404598236084;0.21495197713375092;0.3317111229381209;-0.2806399828627643;1.4474029576249436;0.8810343741519285;0.8743355991976915;0.10843813172908348;0.012059314276153435;0.3460778591552692;3.658064603805542;2;0.05590053275227547;-0.2687653601169586;0.2398439645767212;0.28797348430683894;3.0043421430427366;4.515078212868874;0.5189656258480714;-0.5088962921796302;-0.10173438267225554;0.0050109035343124525;-0.2789387983841842;3.605278730392456;2;
33;0.2;0.05;0.01700000000000001;0.01700000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;3.265812481176577;-0.05868557095527649;0.3355233371257782;0.226083442568779;0.32739184770633545;-0.23328761203524537;1.473621111164558;0.8589652258593871;0.8549128023015125;0.08333882466559646;0.02680570927487476;0.34385721959233784;3.6633431911468506;2;0.04854121804237366;-0.27104151248931885;0.2376285046339035;0.28976328503233634;3.032524869141332;4.552182247172068;0.5410347741406129;-0.5341064591542152;-0.08630710931974606;-0.004869427873047859;-0.27967222342129344;3.642228841781616;2;
34;0.2;0.05;0.017500000000000012;0.017500000000000012;5.0;0.3;3.141592653589793;0.7;0.7;3;3.236237445726707;-0.03801168501377106;0.33317163586616516;0.23407326638698578;0.32051541127298216;-0.174072833344311;1.4989430304941591;0.8232860770260567;0.8211617209729768;0.05910492901318099;0.04410448708352663;0.3390821287674833;3.658064603805542;2;0.040569666773080826;-0.27233633399009705;0.23539716005325317;0.29075300518797753;3.0621646123823956;4.586758868008666;0.5767139229739432;-0.5721687893175874;-0.07226219954334029;-0.016647212158677913;-0.2795625539444311;3.668621778488159;2;
35;0.2;0.05;0.018000000000000013;0.018000000000000013;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2521940409143326;-0.020349973812699318;0.33034950494766235;0.23872730135917664;0.3146949852356794;-0.12216761330593233;1.521971846584645;0.842769348737822;0.8417650388976592;0.041131429121719694;0.0638265300770666;0.3344626478598343;3.6527860164642334;2;0.0213776808232069;-0.2740166187286377;0.23312188684940338;0.29203615245624986;3.130026427608401;4.661024542104497;0.5572306512621779;-0.5564957405085615;-0.02860925552856307;-0.03427189322764925;-0.276877544281494;3.6791789531707764;2;
36;0.2;0.05;0.018500000000000013;0.018500000000000013;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2308262166713;-0.0035640131682157516;0.32913917303085327;0.24161948263645172;0.3114217662565987;-0.07090870394689686;1.5569344900719235;0.816563337088773;0.8164848868111446;0.01131870516205573;0.07808447551289871;0.33027104354705883;3.6527860164642334;2;0.013130859471857548;-0.27446484565734863;0.23225867748260498;0.29301404140594534;-3.123267794455182;-1.5873870651854907;0.5834366629112269;-0.5833563685237206;-0.009679200990041369;-0.04520477738051452;-0.2754327657563528;3.6791789531707764;2;
37;0.2;0.05;0.019000000000000013;0.019000000000000013;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2415962071558355;0.013201339170336723;0.3294757604598999;0.24338947236537933;0.3105299056460917;-0.018674523043735985;1.6047227650446723;0.8298873691986659;0.8294098134930774;-0.02814972179012348;0.09614232051964447;0.32666078828088757;3.642228841781616;2;-0.004832094069570303;-0.273386687040329;0.23094652593135834;0.2933563421270455;-3.060263623067485;-1.5226733754273472;0.570112630801334;-0.5694526195142608;0.02742491435838395;-0.06177735602099639;-0.2706441956044906;3.668621778488159;2;
38;0.2;0.05;0.019500000000000014;0.019500000000000014;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2730360783869386;0.028019269928336143;0.32933464646339417;0.24492833018302917;0.3099517480338001;0.027489256057107156;1.6480033174972042;0.8673841468663497;0.8648002272937659;-0.06690160766167062;0.11449929265771273;0.3226444856972271;3.642228841781616;2;-0.02756292186677456;-0.27412110567092896;0.22800350189208984;0.2973689161799817;-2.98265997273554;-1.4250183062051014;0.5326158531336502;-0.5269664970797987;0.07736897288146292;-0.08025957157475443;-0.26638420838278265;3.6739003658294678;2;
39;0.2;0.05;0.020000000000000014;0.020000000000000014;5.0;0.3;3.141592653589793;0.7;0.7;3;3.271244573168779;0.04546646401286125;0.325510174036026;0.24275347590446472;0.3065697428462914;0.0831649057396982;1.6867981394055367;0.865307593707105;0.8594921479201838;-0.10015228100612164;0.13141567880487964;0.31549494593541383;3.642228841781616;2;-0.044549934566020966;-0.2787191867828369;0.23305688798427582;0.3056138848362047;-2.9287758282711094;-1.3299174457091465;0.5346924062928949;-0.5192551346807799;0.12755420202773177;-0.09647544803409895;-0.2659637665800637;3.6791789531707764;2;
40;0.2;0.05;0.020500000000000015;0.020500000000000015;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2563601136629754;0.05947578698396683;0.3197516202926636;0.24250665307044983;0.3017791315164189;0.12951513519723654;1.7092068849394964;0.8477677248685388;0.8396601329755212;-0.1169657061719737;0.14344180028151896;0.3080550496754662;3.6369502544403076;2;-0.054372355341911316;-0.2798778712749481;0.23548492789268494;0.30956862752241987;-2.8973100583193725;-1.278707047629521;0.5522322751314611;-0.5288421184504447;0.15901729292663588;-0.10725656718695578;-0.26397614198228453;3.6791789531707764;2;
41;0.2;0.05;0.021000000000000015;0.021000000000000015;5.0;0.3;3.141592653589793;0.7;0.7;3;3.240887655904568;0.07363288104534149;0.3123720586299896;0.24124859273433685;0.29608765039665397;0.1787108971947764;1.729947970579325;0.8290178178123014;0.8185407625003763;-0.1313832652036499;0.15548695729537912;0.2992337321096246;3.647507429122925;2;-0.0650365948677063;-0.280463308095932;0.23836751282215118;0.3135002739784651;-2.863586754080244;-1.2253912998881709;0.5709821821876985;-0.5372590590325484;0.193321897009332;-0.11876250077096115;-0.2611311183949988;3.6791789531707764;2;
42;0.2;0.05;0.021500000000000016;0.021500000000000016;5.0;0.3;3.141592653589793;0.7;0.7;3;3.2354257578149657;0.08573358505964279;0.3059518039226532;0.2414296716451645;0.29161409808935146;0.22209037325112332;1.7509817364690745;0.822281245558653;0.8089689085842264;-0.14736265382224667;0.16663047591806543;0.29121553854042853;3.710850477218628;2;-0.07682130485773087;-0.2792951762676239;0.2403840571641922;0.3164566590463816;-2.8256691761134984;-1.1727745041380016;0.5777187544413469;-0.532558207821944;0.22392122390416788;-0.13007712563992527;-0.25690305387720713;3.6739003658294678;2;
43;0.2;0.05;0.022000000000000016;0.022000000000000016;5.0;0.3;3.141592653589793;0.7;0.7;3;3.267577336863245;0.08879617601633072;0.3055098056793213;0.2430747151374817;0.29127227648152704;0.23138471343382072;1.7585700917893974;0.8610333549898432;0.8458983221348888;-0.16073103936217584;0.1733860082298196;0.2894367017431037;3.6633431911468506;2;-0.08979231119155884;-0.27738821506500244;0.23695436120033264;0.31957913599194565;-2.7842232568825205;-1.1158421939497456;0.5389666450101567;-0.4841435960807308;0.23683332284018307;-0.13820667079963192;-0.25370488278098413;3.6633431911468506;2;
44;0.2;0.05;0.022500000000000017;0.022500000000000017;5.0;0.3;3.141592653589793;0.7;0.7;3;3.313030979670001;0.08785095810890198;0.3094818592071533;0.23954789340496063;0.29432861777228836;0.22390003963127691;1.7663470523562215;0.9116911808024981;0.8943150840862704;-0.17714779007602835;0.17728246651752902;0.2917670801995505;3.642228841781616;2;-0.10149668902158737;-0.2746339440345764;0.23627841472625732;0.32196856925150175;-2.74625428787831;-1.0660537118764069;0.4883088191975018;-0.4274162066092333;0.23613743717130437;-0.1442383096825107;-0.251020200317446;3.668621778488159;2;
45;0.2;0.05;0.023000000000000017;0.023000000000000017;5.0;0.3;3.141592653589793;0.7;0.7;3;3.345933577512599;0.08964671194553375;0.3141016364097595;0.23395760357379913;0.29863346586340717;0.22506762453767576;1.7890313869752588;0.9450719097421083;0.9226558354153358;-0.204614574157425;0.18191229548706733;0.293640178994017;3.642228841781616;2;-0.11193347722291946;-0.2716754674911499;0.23447303473949432;0.32409979083084256;-2.712184105129311;-1.0214670101776913;0.4549280902578916;-0.387996743996002;0.23752493333162583;-0.15073315162251966;-0.2479229741579873;3.668621778488159;2;
46;0.2;0.05;0.023500000000000017;0.023500000000000017;5.0;0.3;3.141592653589793;0.7;0.7;3;3.357192262694168;0.0957731306552887;0.31849077343940735;0.22693268954753876;0.3037152643992333;0.24026852371001736;1.8296390361726038;0.9558479881293018;0.9240056786460873;-0.24466074928483655;0.18817369851989743;0.2940246985109237;3.6263930797576904;2;-0.11869557201862335;-0.2665097117424011;0.233494833111763;0.3229941386567473;-2.6857245207754015;-1.0004600915030575;0.444152011870698;-0.3738514023542246;0.23980437570354793;-0.1560807122540458;-0.24252927417204634;3.6739003658294678;2;
