i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;bat_cf1;lighthouse_status_cf1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;bat_cf2;lighthouse_status_cf2;
264;0.2;0.05;0.2650000000000002;0.2650000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1246255199577875;0.5927216410636902;0.15445829927921295;0.2289634644985199;0.3458626051190301;1.8961158862971894;3.692328043944693;0.6773361733519915;-0.3544595197310957;-0.5771851874425746;0.5572756890905806;0.0967397805349555;3.594721555709839;2;-0.08097662776708603;0.3751976490020752;0.19518472254276276;0.36310239438300246;-1.2624439009246091;0.6139789392903796;0.7226638266480084;0.416344152525718;0.5906780451338821;-0.03934221251451423;0.4342654535154634;3.5102639198303223;2;
265;0.2;0.05;0.2660000000000002;0.2660000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1327380302499455;0.588220477104187;0.14389881491661072;0.23447515070438385;0.34457906968360386;1.9330139321661626;3.7231205629939907;0.6881650237978538;-0.3780099667960923;-0.5750474458525295;0.5504194804245778;0.08639407033135776;3.5894429683685303;2;-0.0711587443947792;0.3903590738773346;0.1926153004169464;0.35936221028023035;-1.2174333447634849;0.6418915738939374;0.7118349762021461;0.4261838543032766;0.5701546769745148;-0.028540358964451548;0.44737454157478607;3.4944281578063965;2;
266;0.2;0.05;0.2670000000000002;0.2670000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.143830376786052;0.5816537737846375;0.1367175132036209;0.2210603803396225;0.340559133958792;1.963356040148721;3.7342346199145715;0.7029915706073526;-0.392659032082758;-0.5831089373940551;0.5423878705763616;0.0784066194642154;3.55249285697937;2;-0.06155886873602867;0.40390196442604065;0.19661374390125275;0.3559397113119129;-1.1759988902448344;0.6675265893513582;0.6970084293926473;0.4314798456929363;0.5473992084440796;-0.018410884166735045;0.45864188527044863;3.489149570465088;2;
267;0.2;0.05;0.2680000000000002;0.2680000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.158193021735835;0.5716914534568787;0.13478805124759674;0.2049262821674347;0.3316231629322119;1.9841652349711802;3.7117791316490774;0.7221747373235082;-0.3898220048576275;-0.6079269329097519;0.5327092529711159;0.07399535795662156;3.5208210945129395;2;-0.053656261414289474;0.41550636291503906;0.20288485288619995;0.353865620832882;-1.1408270504725657;0.6930547622201515;0.6778252626764917;0.43305590530193827;0.5214495849126486;-0.01035067088409565;0.46765132140630394;3.5049853324890137;2;
268;0.2;0.05;0.2690000000000002;0.2690000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.162887650740785;0.563456118106842;0.1281171441078186;0.19067789614200592;0.3264236274764552;2.0170566888892307;3.719210388622069;0.7284306781390761;-0.39774479043933797;-0.6102543195525301;0.5236816390629082;0.0670917121525656;3.515542507171631;2;-0.0457354411482811;0.42790812253952026;0.2100970596075058;0.35257650137784047;-1.1032409675495674;0.7246215049177451;0.6715693218609238;0.44515112979760263;0.5028377727504756;-0.0012203281685208359;0.47819189981456783;3.499706745147705;2;
269;0.2;0.05;0.2700000000000002;0.2700000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1611198291480913;0.5570884346961975;0.11873246729373932;0.18325233459472656;0.32450213525854105;2.0557333646275913;3.7484329132910044;0.726076108684083;-0.4140628566918992;-0.5964381496098016;0.5156821490270076;0.05908865233275916;3.5313782691955566;2;-0.037241045385599136;0.439631849527359;0.21203923225402832;0.35095872170913267;-1.0663321134039163;0.7539493946110657;0.6739238913159169;0.4613165147758765;0.49128452497654174;0.00889060609198851;0.4887603020250132;3.473313808441162;2;
270;0.2;0.05;0.2710000000000002;0.2710000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.151664735322504;0.553224503993988;0.10446314513683319;0.18612129986286163;0.32769680297855824;2.103894559729515;3.8122996765553867;0.7134612855806042;-0.4434447357868431;-0.5589130275143578;0.5088800304153037;0.04857184238539741;3.5472142696380615;2;-0.027304189279675484;0.45110034942626953;0.21043893694877625;0.3484559157271819;-1.0276260121275695;0.7808696037180958;0.6865387144193957;0.48325279291858314;0.48764961246065364;0.02102109001218283;0.4998653106723349;3.473313808441162;2;
271;0.2;0.05;0.2720000000000002;0.2720000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1477289418894583;0.5516664385795593;0.0897737592458725;0.19353555142879486;0.33379592521053286;2.1482844347912806;3.886479038407324;0.7082026866580725;-0.48008230747707814;-0.5206457753955143;0.5036582078318516;0.03770918170632107;3.5630500316619873;2;-0.01731811836361885;0.4630543887615204;0.20832160115242004;0.3467084554470848;-0.987171930498864;0.8130544758481753;0.6917973133419274;0.5025145457510094;0.4754604652920845;0.03293333621148209;0.5106004352907288;3.4838709831237793;2;
272;0.2;0.05;0.2730000000000002;0.2730000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.136876309678267;0.5648788809776306;0.06148124486207962;0.22343522310256958;0.3604628482047066;2.1978946644471797;4.062269587960362;0.6936951333585463;-0.552189330148788;-0.4198807946491052;0.5096599479627518;0.019493165397169096;3.6000001430511475;2;-0.007824146188795567;0.47449445724487305;0.21259646117687225;0.3456330675486245;-0.9484143330541319;0.8467072000716536;0.7063048666414536;0.5290951960293533;0.4678940458907998;0.04508537341413976;0.521283861833953;3.515542507171631;2;
273;0.2;0.05;0.2740000000000002;0.2740000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.145463647482707;0.5641648769378662;0.04919666051864624;0.22818756103515625;0.3670588471217331;2.229946097638138;4.124256751471692;0.7051749050037989;-0.5866902779955286;-0.3912367114071047;0.5054958491383134;0.01007298937793577;3.5894429683685303;2;0.0022974016610533;0.4861879348754883;0.2133137285709381;0.34474051350379387;-0.907775562058803;0.8830999495749228;0.694825094996201;0.5368985137702244;0.44104636779799467;0.05598725303807574;0.5302925716552878;3.5102639198303223;2;
274;0.2;0.05;0.2750000000000002;0.2750000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.135325642760685;0.5624533295631409;0.03331226855516434;0.2324112206697464;0.37555608929677425;2.2699188385753497;4.2019212562680215;0.6916226106678978;-0.6034518490434065;-0.3379167078928951;0.5021081446588003;-0.00047940223412516747;3.578885793685913;2;0.011684921570122242;0.49359050393104553;0.21065829694271088;0.34222308358344433;-0.8779408258435724;0.9009157607891685;0.7083773893321021;0.5552940795286152;0.439826114455966;0.06721432952298376;0.5375731153766421;3.5049853324890137;2;
275;0.2;0.05;0.2760000000000002;0.2760000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1266034855876095;0.5547754764556885;0.022864798083901405;0.22462612390518188;0.3765543741907669;2.3080276763339618;4.244390898300173;0.6799744489457401;-0.6068589330667221;-0.3067368360275346;0.49408958314901624;-0.007808885518852053;3.541935443878174;2;0.02219834364950657;0.4996100962162018;0.20610438287258148;0.3382554595214584;-0.8485541452580221;0.9112366324885346;0.7200255510542598;0.5690089139315087;0.4412093041148107;0.07909923504265744;0.5437310266276828;3.5102639198303223;2;
276;0.2;0.05;0.2770000000000002;0.2770000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1203913776602588;0.5430458784103394;0.016341425478458405;0.20878592133522034;0.3724557717242829;2.3459665226863855;4.264334366396315;0.6716941108424446;-0.6053922422747343;-0.2909866174482801;0.4825066541828659;-0.012757236266369605;3.526099681854248;2;0.03419545665383339;0.5050025582313538;0.2017945647239685;0.333075386105882;-0.8168274068329439;0.9178624571236651;0.7283058891575553;0.5784968904827562;0.4424599596385635;0.092045145702109;0.5492485541952101;3.515542507171631;2;
277;0.2;0.05;0.2780000000000002;0.2780000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.112078281968239;0.5286001563072205;0.010196574032306671;0.19903680682182312;0.3667684737013763;2.389367406782904;4.282372349647743;0.6606448241831766;-0.6004989376356556;-0.2754135247559009;0.4685502625436549;-0.017344778443283422;3.526099681854248;2;0.04730134457349777;0.5103929042816162;0.200088232755661;0.3274573736779193;-0.7817396184284392;0.9254906879837288;0.7393551758168233;0.5906826648896347;0.4446797335229089;0.10636961106246125;0.5548608776339071;3.5313782691955566;2;
278;0.2;0.05;0.2790000000000002;0.2790000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1067904331915512;0.5127294063568115;0.005038133356720209;0.19134914875030518;0.3601173972062135;2.4352751431856503;4.298066696714083;0.6536408216480576;-0.5983358525597945;-0.26313595585987803;0.4528958211008321;-0.021275462229267593;3.5366568565368652;2;0.06076778843998909;0.5174673795700073;0.20459260046482086;0.32325220692418993;-0.7411197308023854;0.9454180191269506;0.7463591783519423;0.6051045200350105;0.43692166682757466;0.12127824044349014;0.5611595462527648;3.5577714443206787;2;
279;0.2;0.05;0.2800000000000002;0.2800000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.079512505328477;0.4959670901298523;-0.0013794739497825503;0.18626566231250763;0.35470578283897786;2.486966636996789;4.324761004211915;0.6179450420501461;-0.5720986321852306;-0.23357917297170372;0.43875722691132923;-0.02473739124695292;3.5366568565368652;2;0.06854299455881119;0.5227033495903015;0.21467351913452148;0.3218990230685813;-0.7167061648543203;0.9631508127917496;0.7820549579498538;0.6420628607103108;0.4465033484201877;0.13274928062984226;0.5673536844323203;3.5630500316619873;2;
280;0.2;0.05;0.2810000000000002;0.2810000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0450833581908134;0.48087307810783386;-0.007597293239086866;0.18744993209838867;0.3510521969981498;2.535872446388155;4.356592789481697;0.5744106341973477;-0.5384349764407492;-0.2000883625407761;0.42702958046375894;-0.027606129493164478;3.55249285697937;2;0.07319571822881699;0.5266005396842957;0.22933386266231537;0.3217176473488119;-0.7022295026006172;0.9767312526672921;0.8255893658026522;0.6841429320835635;0.46211064628131016;0.14161001143717333;0.5728116043124267;3.515542507171631;2;
281;0.2;0.05;0.2820000000000002;0.2820000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.072093930027303;0.4655733108520508;-0.013958446681499481;0.19085048139095306;0.3482679465861159;2.5864039566436907;4.3940116456149045;0.6083993188338076;-0.5778239703773493;-0.19044471747674468;0.40779091381431587;-0.03300291842917395;3.5472142696380615;2;0.09128881990909576;0.546505868434906;0.22151458263397217;0.3260891115142747;-0.6246874205085926;1.0758220381399477;0.7916006811661923;0.6965934982564009;0.3760174684900813;0.16094816973473586;0.5841076152839141;3.446920871734619;2;
282;0.2;0.05;0.2830000000000002;0.2830000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.068644925451543;0.4501284956932068;-0.020196158438920975;0.19190990924835205;0.34620780546485885;2.637811470867337;4.435662785725595;0.6039896921579297;-0.5810109170620531;-0.16501473415347737;0.3920274039870015;-0.03669763185426871;3.541935443878174;2;0.10373832285404205;0.558573842048645;0.21700993180274963;0.32874867500057425;-0.5767289108607075;1.1368328700783457;0.7960103078420702;0.7222252190394506;0.33469858555758036;0.17596084475798712;0.592043700604403;3.4680352210998535;2;
283;0.2;0.05;0.2840000000000002;0.2840000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.067672241342876;0.43443894386291504;-0.026624972000718117;0.18954035639762878;0.3451372901629673;2.690575219952881;4.483339266732706;0.6027495003195886;-0.5870072500794548;-0.13685557529625997;0.37573821885496955;-0.040310529530344114;3.5472142696380615;2;0.1184081882238388;0.5699285268783569;0.21294789016246796;0.3304175700687523;-0.524937845883829;1.1967897078956102;0.7972504996804113;0.7421373786141964;0.2912738754236544;0.19262192608525844;0.5990559144207224;3.4680352210998535;2;
284;0.2;0.05;0.2850000000000002;0.2850000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0690842847663715;0.4177544116973877;-0.03225546330213547;0.19002225995063782;0.3439109809531708;2.74528601951681;4.532208064504753;0.6045503810156514;-0.5947634886419111;-0.10834000075998054;0.3582780628331966;-0.04308946337813352;3.5366568565368652;2;0.13545717298984528;0.5802614092826843;0.210115447640419;0.33097183705231753;-0.46881500289640426;1.2556201100520878;0.7954496189843485;0.7562671781443231;0.24657666475959938;0.21108389080427759;0.6049190757586442;3.4838709831237793;2;
285;0.2;0.05;0.2860000000000002;0.2860000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0641950689515123;0.40081876516342163;-0.03623778373003006;0.18883024156093597;0.342082648049992;2.799301436060261;4.577485710244931;0.5983286512514628;-0.5928924438312309;-0.08047188922987572;0.3415295207802985;-0.04428497265301763;3.5366568565368652;2;0.15133357048034668;0.5878077745437622;0.21167422831058502;0.33048900135198156;-0.4196888021678128;1.3023878149677066;0.8016713487485371;0.7729668451907933;0.2126010527727715;0.22863025499942602;0.6090678798210394;3.4838709831237793;2;
286;0.2;0.05;0.2870000000000002;0.2870000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.058570810513479;0.38336503505706787;-0.03858594596385956;0.18532313406467438;0.339547387253578;2.853833347288027;4.6198482671251035;0.5912212393771145;-0.5886915001153694;-0.05463397827842412;0.32449588504553095;-0.04404934379170197;3.541935443878174;2;0.16721545159816742;0.5951178669929504;0.20829279720783234;0.3305827551402468;-0.37078114937808104;1.3517535581476545;0.8087787606228855;0.7894537187710109;0.17574387486712648;0.24616082347526852;0.6126922544796631;3.489149570465088;2;
287;0.2;0.05;0.2880000000000002;0.2880000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0431844942689885;0.36378586292266846;-0.04013121873140335;0.1833696961402893;0.33676934795953395;2.9146107318260244;4.667223499194184;0.5720719630348063;-0.5714885715005111;-0.02582912183567362;0.3066370057726173;-0.04271413091497071;3.5366568565368652;2;0.18276184797286987;0.5999256372451782;0.20190457999706268;0.3292000483184894;-0.3253900810845756;1.390382172534176;0.8279280369651936;0.814490319958084;0.14856094065270645;0.26421087996867826;0.6147817313104489;3.5102639198303223;2;
288;0.2;0.05;0.2890000000000002;0.2890000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0225122232487727;0.34152233600616455;-0.04096394404768944;0.17591670155525208;0.3341179434736352;2.983740940705957;4.723500521984846;0.5470980218948501;-0.5470642481425765;0.006078977336315166;0.2868159111919069;-0.04035604631405792;3.5472142696380615;2;0.1994858682155609;0.6039292216300964;0.19552700221538544;0.32740371779449945;-0.2769321432248559;1.4300348371635359;0.8529019781051498;0.8444663071589734;0.11965968547912802;0.2839324989314582;0.6158951901780092;3.526099681854248;2;
289;0.2;0.05;0.2900000000000002;0.2900000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0038763711028773;0.3178054392337799;-0.04098338261246681;0.16609415411949158;0.33214927670638417;3.0577808837107505;4.7879601408873045;0.525405140431015;-0.5239055598530429;0.039667693988991795;0.2654148832484756;-0.03701661321356763;3.5577714443206787;2;0.21858860552310944;0.6070677042007446;0.190059095621109;0.3250100249350239;-0.22152805236595932;1.4736726221974608;0.8745948595689849;0.870473068398874;0.08481040960130813;0.3056359123629968;0.6155487451608754;3.5208210945129395;2;
290;0.2;0.05;0.2910000000000002;0.2910000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.9848723895152194;0.29749470949172974;-0.04359756037592888;0.16771148145198822;0.3346605872535717;3.122184580193477;4.864579464777632;0.5041472341326954;-0.498319979828672;0.07643056579143355;0.24766271150886254;-0.035954503796785525;3.5366568565368652;2;0.23418886959552765;0.610213041305542;0.19082969427108765;0.32422903984277457;-0.17612833747089054;1.515225704385013;0.8958527658673046;0.894469882985779;0.04975747726227986;0.32363585789410554;0.61518878903177;3.5313782691955566;2;
291;0.2;0.05;0.2920000000000002;0.2920000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.984109292052392;0.2782191336154938;-0.04513866826891899;0.16391292214393616;0.33742020378223936;-3.1007394375691173;-1.34498061940354;0.5033124726522731;-0.4905342715502876;0.11269238466717185;0.22916570646046502;-0.033869429802201804;3.541935443878174;2;0.25438693165779114;0.6130350828170776;0.19275683164596558;0.3232309813577335;-0.11663014551672558;1.5698028906654864;0.8966875273477268;0.8966870848704238;0.0008908016399344329;0.34405564014483353;0.6131241629810711;3.515542507171631;2;
292;0.2;0.05;0.2930000000000002;0.2930000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.004209895495287;0.2676233649253845;-0.041341811418533325;0.1666792333126068;0.3353034751838049;-3.0658376280028796;-1.32032372793022;0.5257861515552749;-0.5093792001109654;0.13032232219239936;0.21668544491428798;-0.02830957919929339;3.5208210945129395;2;0.2730555534362793;0.6162179708480835;0.1950351595878601;0.323832730939733;-0.061627732507592625;1.6277729660220797;0.874213848444725;0.8727952357180516;-0.049782821539235564;0.3603350770080844;0.6112396886941599;3.5102639198303223;2;
293;0.2;0.05;0.2940000000000002;0.2940000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.9960295483075208;0.24293206632137299;-0.04864631965756416;0.18470893800258636;0.3464309948966438;-2.9936419239626737;-1.194731471194053;0.5165192697017347;-0.4804233882214723;0.1896985082255889;0.19488972749922576;-0.029676468835005274;3.5313782691955566;2;0.29476532340049744;0.6145370006561279;0.20645222067832947;0.3205379143089531;0.0023876243448472307;1.6755148305276606;0.8834807302982652;0.8786410459810713;-0.09234778354484313;0.38262942799860455;0.6053022223016437;3.515542507171631;2;
294;0.2;0.05;0.2950000000000002;0.2950000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.002421699314008;0.22732575237751007;-0.05151430889964104;0.20317329466342926;0.3530608588663803;-2.948720373442524;-1.1185940101500917;0.5237465030656034;-0.4711031643182504;0.2288497499294673;0.18021543594568504;-0.028629333906694306;3.578885793685913;2;0.31230008602142334;0.6168440580368042;0.2164868712425232;0.32230868848038563;0.053701325871483026;1.735581912508908;0.8762534969343965;0.8643833733798277;-0.14374134657177673;0.3987384233594061;0.6024699233796266;3.489149570465088;2;
295;0.2;0.05;0.2960000000000002;0.2960000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.031728537733172;0.21941988170146942;-0.052333272993564606;0.21121421456336975;0.356651908158398;-2.925188034655389;-1.0783629986450562;0.5581191436734885;-0.49180625129231353;0.2638628236880478;0.17023925657223807;-0.025946990624759823;3.568328619003296;2;0.3306925892829895;0.6203951835632324;0.22302596271038055;0.32624501662122185;0.10654050307778362;1.8078163679738823;0.8418808563265114;0.8183435555796363;-0.19767954191149567;0.41252694484095315;0.6006272293720829;3.4944281578063965;2;
296;0.2;0.05;0.2970000000000002;0.2970000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0591652181005364;0.2153903692960739;-0.052590806037187576;0.21568942070007324;0.3589900604325444;-2.9122564360439043;-1.0546424794729168;0.591969799589417;-0.514850243160379;0.29216000880276743;0.163905344980036;-0.023374805156910834;3.55249285697937;2;0.34486207365989685;0.6204473376274109;0.21966871619224548;0.3269693537830198;0.14690878205663066;1.851743345314502;0.8080302004105829;0.7763499974791797;-0.2240390282733001;0.42249707340781484;0.5980434348000809;3.4680352210998535;2;
297;0.2;0.05;0.2980000000000002;0.2980000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.0851084343947734;0.21152302622795105;-0.05110771954059601;0.21568776667118073;0.3596588200442292;-2.8987717910855273;-1.0380844493573955;0.6251967321364723;-0.5385650684663729;0.3175194811376698;0.15766651938131376;-0.019355771426829024;3.541935443878174;2;0.35876530408859253;0.6203219294548035;0.2133856564760208;0.3279997688847452;0.18633664330924438;1.896227778223661;0.7748032678635276;0.7341360695563205;-0.2477182578422482;0.43217891104422457;0.5955501036705786;3.4574780464172363;2;
298;0.2;0.05;0.2990000000000002;0.2990000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.028287863236259;0.21017564833164215;-0.04782251641154289;0.21139779686927795;0.3580162333461141;-2.8908727030364565;-1.0377440857348985;0.5539828364341184;-0.4771232822273272;0.28151439860194266;0.16246332010890943;-0.019671076551348626;3.541935443878174;2;0.3443518280982971;0.6269551515579224;0.20677325129508972;0.3310760784853493;0.1374151601998047;1.8623592336203585;0.8460171635658815;0.8103116764059517;-0.24318722854672203;0.42538299573889227;0.6026364287032502;3.4258065223693848;2;
299;0.2;0.05;0.3000000000000002;0.3000000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.057716444574145;0.20831280946731567;-0.04332345351576805;0.2109740972518921;0.35535550458909554;-2.880625173992783;-1.039810839523097;0.5901464007709634;-0.5088882310428147;0.29884032968968116;0.1574239863630342;-0.013439420546799936;3.541935443878174;2;0.35744717717170715;0.6209948062896729;0.20424920320510864;0.32609483870484973;0.17709127058136376;1.8776288859614259;0.8098535992290365;0.7720294243133621;-0.2446087083049245;0.43465011960304334;0.5965339354591804;3.436363697052002;2;
300;0.2;0.05;0.3010000000000002;0.3010000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1040757349660453;0.20338207483291626;-0.03684457018971443;0.21010074019432068;0.3516649156805373;-2.860310232019421;-1.0367158205533265;0.6500537674894264;-0.5595253694489766;0.330909748375873;0.1474295378880186;-0.0037535953521271315;3.5366568565368652;2;0.38096940517425537;0.6225349307060242;0.19529597461223602;0.3313303750458926;0.24376550294662389;1.969950845250453;0.7499462325105735;0.6909928922627061;-0.2914587011897627;0.450068694400526;0.5933890605870479;3.420527935028076;2;
301;0.2;0.05;0.3020000000000002;0.3020000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1094768804313513;0.19317463040351868;-0.02655985951423645;0.2020256370306015;0.346113481898388;-2.821745926316798;-1.024342376769887;0.657196493261432;-0.5614906984733672;0.3415192912311304;0.13702556055618195;0.007592069608876588;3.5366568565368652;2;0.39469897747039795;0.6152321696281433;0.1938474029302597;0.3266611279506809;0.2877309541145522;1.9910516032581373;0.7428035067385679;0.6781683250898235;-0.30305902472616963;0.4625158099793803;0.5849262671555263;3.4152493476867676;2;
302;0.2;0.05;0.3030000000000002;0.3030000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.112884808355329;0.1825927346944809;-0.01735653541982174;0.19658835232257843;0.34223708058091157;-2.782073535873395;-1.0031499513217748;0.6617149083817633;-0.5579373211327814;0.35577038333995836;0.12679900258120275;0.018220502914174097;3.541935443878174;2;0.4074341058731079;0.6070899963378906;0.1952383816242218;0.3215232625212267;0.33081127248193337;2.008811330490016;0.7382850916182366;0.6685875595826188;-0.31313823094139465;0.47429286183136976;0.5757761732437512;3.394134998321533;2;
303;0.2;0.05;0.3040000000000002;0.3040000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1640876902624915;0.18620534241199493;-0.019108539447188377;0.21081651747226715;0.3439109036072727;-2.7920000925270547;-1.0050784164838873;0.7300281189068218;-0.6162926597529154;0.3913111446525771;0.1245760764367034;0.02002257501806933;3.5630500316619873;2;0.4198874831199646;0.6009442806243896;0.19651786983013153;0.3187566697959686;0.3720875977354392;2.0363937640137175;0.6699718810931781;0.5986557203477271;-0.30078838067730534;0.4797530551547373;0.5708654425566592;3.394134998321533;2;
304;0.2;0.05;0.3050000000000002;0.3050000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.168762328210356;0.176752969622612;-0.011889120563864708;0.2115616649389267;0.34185671784003085;-2.757035698327361;-0.9799334276058903;0.7362430581357036;-0.611420620865755;0.41014468792506353;0.1156109075360365;0.029125348228641643;3.5630500316619873;2;0.4310629665851593;0.5936813354492188;0.1980389505624771;0.3150060078490491;0.4117266298829923;2.0574126755413604;0.6637569418642963;0.5867081943560839;-0.3103977650506953;0.48973378602076767;0.5626415589441492;3.4258065223693848;2;
305;0.2;0.05;0.3060000000000002;0.3060000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.164814860590132;0.1654089391231537;-0.004468789789825678;0.20982269942760468;0.3408177164292318;-2.7163838385842456;-0.9442637317992708;0.7309957233436697;-0.5921543797902111;0.42861164011492425;0.10619350114413258;0.03839237422166675;3.5577714443206787;2;0.4409619867801666;0.5865154266357422;0.19651034474372864;0.3112934988981976;0.4484310220058897;2.0756349408499335;0.6690042766563302;0.5855476942538463;-0.32357475170115435;0.49951675620555125;0.5541579514656267;3.436363697052002;2;
306;0.2;0.05;0.3070000000000002;0.3070000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.162241160485512;0.15373405814170837;0.0023104141000658274;0.21077075600624084;0.3410662585035096;-2.675529380736797;-0.9022165463414539;0.727569792268353;-0.5709260615758522;0.4510002603490386;0.09664145198412315;0.047410440134969686;3.5577714443206787;2;0.4508024752140045;0.5787500739097595;0.1951567381620407;0.3074528493080426;0.4867117797487062;2.0947551187641653;0.6724302077316469;0.582220561489539;-0.3364247345972523;0.5090245313629584;0.5451076004500343;3.3519062995910645;2;
307;0.2;0.05;0.3080000000000002;0.3080000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1920296025164543;0.15250353515148163;0.0022899142932146788;0.22304214537143707;0.3429836834067136;-2.671056733415022;-0.8885622263215562;0.7669215923945077;-0.5952584590190255;0.4835660201536318;0.09297768924957908;0.05064651630857786;3.568328619003296;2;0.4608900249004364;0.574426531791687;0.19560261070728302;0.3071782162794144;0.5209728691014324;2.1276448779257118;0.6330784076054922;0.5374360283486946;-0.3345904744745235;0.5146336277353059;0.5409674843442347;3.3360705375671387;2;
308;0.2;0.05;0.3090000000000002;0.3090000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1878154874185394;0.1400676667690277;0.010384728200733662;0.21857832372188568;0.3430877639360083;-2.6267612624710655;-0.8437693820399679;0.7614037980488607;-0.5688857002148024;0.5060679833523795;0.08317909674754746;0.060991526535971605;3.5577714443206787;2;0.4751679599285126;0.5734221935272217;0.19420340657234192;0.31229935532522485;0.5610542249474755;2.1932699798711637;0.6385962019511392;0.5188202609045006;-0.3723313658844847;0.5270499860189626;0.5361890569387732;3.409970760345459;2;
309;0.2;0.05;0.3100000000000002;0.3100000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1725157087590943;0.12637963891029358;0.019997335970401764;0.2156798094511032;0.34324624127727665;-2.577141382786622;-0.7933923857707266;0.7412230927642087;-0.5282970457893652;0.5199172094258547;0.07354993433135706;0.07198905691298724;3.5472142696380615;2;0.48868003487586975;0.5737859606742859;0.19193272292613983;0.3186056934709387;0.5953743259724718;2.2589321397834996;0.6587769072357912;0.5088599019063589;-0.4183881137640087;0.5395660250665056;0.531947149297885;3.4944281578063965;2;
310;0.2;0.05;0.3110000000000002;0.3110000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.1697142276836927;0.11676578968763351;0.02879844792187214;0.21755558252334595;0.34258523676739655;-2.5387745802534067;-0.7581851254058682;0.7375069593787257;-0.5071133435908304;0.5354928308429364;0.06605445532855048;0.08234773100616578;3.55249285697937;2;0.5022083520889282;0.572730302810669;0.18717393279075623;0.32413482583321374;0.6309396474302865;2.321829406662355;0.6624930406212742;0.4842720057700571;-0.4520814675465774;0.5506355526659339;0.5275221560560112;3.4944281578063965;2;
311;0.2;0.05;0.3120000000000002;0.3120000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;3.155172583935895;0.10137265920639038;0.04194948822259903;0.20937789976596832;0.34247796367215183;-2.4791941223326623;-0.6991178261581884;0.7181449953859492;-0.46215697857150934;0.549675505689983;0.05515696134923945;0.09691703879159733;3.5472142696380615;2;0.5157130360603333;0.5659962892532349;0.17726077139377594;0.32559655405936255;0.6759784616032342;2.374065578269965;0.6818550046140507;0.4734513224222376;-0.490683291557662;0.5630581683025571;0.5169279600974687;3.473313808441162;2;
