i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
58;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7355083227157593;0.22815924882888794;0.2293335497379303;0.3279036640456349;0.8012467131399518;2.399939465296365;0.3;0.20265234516706673;-0.22120584756802442;0.7760387917491727;0.18391807931528306;
59;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7423778176307678;0.22542673349380493;0.2271004468202591;0.3310048619780995;0.8216177148915654;2.4234089743845244;0.3;0.19740541940434;-0.225900642738786;0.7818589015116358;0.18024660494604772;
60;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7487832307815552;0.22140489518642426;0.22516903281211853;0.333036369681481;0.8435609588779365;2.447381644568239;0.3;0.19193377584906587;-0.23056761630445965;0.7871699859513683;0.17529137192553232;
61;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.755947470664978;0.21666888892650604;0.2238711416721344;0.3353423849865185;0.8683164131109768;2.4744404207062636;0.3;0.18562539913827245;-0.23567607259702256;0.7930725504926325;0.16953367440710154;
62;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7639504075050354;0.21911831200122833;0.22379685938358307;0.3430490522889429;0.8779399491714669;2.4917587646514736;0.3;0.18151624771867944;-0.23885529471655215;0.8002536570487713;0.1713472530579179;
63;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7722018361091614;0.21514856815338135;0.22895748913288116;0.34696216790833107;0.9019359808832017;2.5196599970364466;0.3;0.17478210658838972;-0.24382619879029566;0.8071582574268393;0.16638332839532222;
64;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7791309356689453;0.20997777581214905;0.2320563793182373;0.34929177714689763;0.9258532733128446;2.545901514280963;0.3;0.16832429596925325;-0.2483282734334841;0.812795794862796;0.16031212112545223;
65;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7862405776977539;0.20624607801437378;0.23200736939907074;0.3528046385991191;0.9464216547918851;2.5699736232148385;0.3;0.16229832123970417;-0.25230785743367923;0.8187002419456948;0.15578450652763792;
66;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7931337356567383;0.20331652462482452;0.23185144364833832;0.3567421984649298;0.9643809740714486;2.5918587195175515;0.3;0.15673811481139227;-0.2557990683434379;0.8244813586190167;0.15215671095613695;
67;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8002734184265137;0.2014336735010147;0.2303825169801712;0.36157938358492947;0.9799140661374928;2.612212116372919;0.3;0.15149963021238913;-0.2589360192122937;0.8305733444689914;0.14964646965855596;
68;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8056532740592957;0.1889556497335434;0.23110578954219818;0.35934407120389844;1.0170999664566207;2.647170846912323;0.3;0.14235683395917395;-0.2640729668578747;0.8341246408511305;0.13614105636196847;
69;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8128818273544312;0.18684057891368866;0.2364368736743927;0.36442343478081973;1.0324675208981247;2.6675983765425206;0.3;0.13693315018016416;-0.26692566827065656;0.840268457390464;0.13345544525955735;
70;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8183080554008484;0.18424522876739502;0.23228368163108826;0.3677857018110129;1.046090871357513;2.6845693623894675;0.3;0.13238365700550567;-0.26921100898337835;0.8447847868019496;0.13040302697071934;
71;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8241324424743652;0.18042266368865967;0.22994568943977356;0.37096384977098357;1.062875222513287;2.704516636191573;0.3;0.1269876509678796;-0.27179797001018974;0.8495299726679412;0.12606306968662173;
