i; TZ; vz; CX; CY; k; R; D_12; v_f; v_cruis; k_f; p12;px1; py1; pz1; d1; phi1; angle1; v1; vx1; vy1; setPx1;setPy1;setPz1;px2; py2; pz2; d2; phi2; angle2; v2; vx2; vy2; setPx2;setPy2;setPz2
106;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.668247727985879;0.36837536096572876;0.2397611290216446;0.32265976071357727;0.2735149805598149;-0.5020616052265897;0.2213155015577486;0.054822260321552324;0.012034211356708652;0.053485119274300164;0.38040957232243744;0.29324624829594476;0.3;1.157982587814331;0.32429414987564087;0.1678892970085144;0.7335583013710693;1.1128759739671177;3.5463184936574397;0.04517773967844768;-0.017789492381281313;-0.041527847563652034;1.1401930954330497;0.28276630231198885;0.3;
107;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.670657566436861;0.3675490617752075;0.2414608895778656;0.31877219676971436;0.2754026365748193;-0.5017215408482123;0.22581026602211318;0.05482975609744363;0.0122761702731208;0.053437793715033766;0.3798252320483283;0.29489868329289937;0.3;1.1574430465698242;0.32572126388549805;0.16912055015563965;0.7337068223958247;1.1108061998945127;3.5445627700698044;0.045170243902556376;-0.017713614093000804;-0.04155212160625104;1.1397294324768235;0.284169142279247;0.3;
108;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.6774413609591745;0.3706762194633484;0.23995383083820343;0.31124505400657654;0.27258481459212136;-0.4943221038511861;0.2270219923384108;0.0548508541144629;0.012345661902693183;0.0534434357921577;0.3830218813660416;0.29339726663036114;0.3;1.1570539474487305;0.3250248432159424;0.18138308823108673;0.7330491378928885;1.1114218423692255;3.543785975408889;0.045149145885537104;-0.017673072728871864;-0.04154645441567208;1.1393808747198586;0.2834783888002703;0.3;
109;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.681849371258742;0.3704880177974701;0.2411869466304779;0.3070738911628723;0.27375992540721045;-0.4927902458615578;0.2311237852035758;0.05486456099599693;0.012567911192591744;0.05340568941169653;0.38305592899006186;0.29459263604217445;0.3;1.1568987369537354;0.32730308175086975;0.1874222606420517;0.7339231962099504;1.1085456900592865;3.542759374554365;0.045135439004003075;-0.017625059360696957;-0.04155195707323532;1.1392736775930383;0.2857511246776344;0.3;
110;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.688835890277322;0.37306103110313416;0.23943744599819183;0.304063618183136;0.2710051519265575;-0.4874796120780952;0.23043331654085342;0.05488628212578807;0.012535994337897826;0.0534355014157423;0.38559702544103197;0.2928729474139341;0.3;1.156576156616211;0.32851701974868774;0.1929890364408493;0.7341768735812065;1.1068698048241687;3.541618789900755;0.04511371787421194;-0.01756919525264603;-0.041552026648629184;1.139006961363565;0.2869649931000586;0.3;
111;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.691185691586147;0.3725059926509857;0.24079248309135437;0.2997729182243347;0.27246236771930665;-0.4869499437469819;0.23412722523031548;0.05489358664262647;0.012734988830424109;0.05339593536946901;0.38524098148140984;0.2941884184608234;0.3;1.1559631824493408;0.32970452308654785;0.19855837523937225;0.7341612692541027;1.105049671846457;3.539765748604875;0.04510641335737354;-0.017489335294340234;-0.04157777864350609;1.1384738471550007;0.28812674444304176;0.3;
112;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.696093639850285;0.3754025995731354;0.23922127485275269;0.2923091948032379;0.26972454566707255;-0.48018484968359243;0.2349661316350964;0.0549088416564921;0.012783330056636837;0.05340006895801547;0.3881859296297722;0.29262134381076815;0.3;1.152590274810791;0.3264924883842468;0.20202404260635376;0.7297063873565596;1.1069068176457089;3.532123317104747;0.04509115834350791;-0.01716526505096081;-0.04169611776280336;1.1354250097598302;0.2847963706214435;0.3;
113;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.701695555051618;0.37567293643951416;0.2399996519088745;0.2879820168018341;0.2702906799169258;-0.4779674932745343;0.23840233798779853;0.05492625089888986;0.012970859082618849;0.05337274447193664;0.388643795522133;0.29337239638081114;0.3;1.154068112373352;0.33000439405441284;0.20743578672409058;0.7326035733729805;1.1035222588534341;3.534940476275267;0.045073749101110144;-0.017275988719468872;-0.04163151536750268;1.1367921236538832;0.28837287868691014;0.3;
114;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.7065120272886425;0.3778592050075531;0.23814594745635986;0.28673461079597473;0.26764130116869905;-0.47390010297487034;0.2367950798672368;0.05494121682173915;0.01288856942006797;0.05340807133905363;0.3907477744276211;0.2915540187954135;0.3;1.1503665447235107;0.3287482261657715;0.20984439551830292;0.7287331738728102;1.102773176916073;3.5258863770916644;0.045058783178260856;-0.016892739099270186;-0.041772350989973166;1.1334738056242406;0.2869758751757983;0.3;
115;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.710801595727991;0.37763139605522156;0.23889443278312683;0.28269264101982117;0.26841129865593577;-0.4733827049126894;0.23895405826886207;0.05495454367574044;0.013007000451852681;0.05339306893084876;0.3906383965070742;0.2922875017139756;0.3;1.1522951126098633;0.33281826972961426;0.2107200175523758;0.7322956469900176;1.0990010065389053;3.5297642900506623;0.04504545632425957;-0.017049557045984116;-0.04169419312082331;1.1352455555638792;0.29112407660879097;0.3;
116;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.718669691618838;0.3803355395793915;0.2374301552772522;0.27606427669525146;0.26588091643202877;-0.46684135163502527;0.2401242042398104;0.05497898376354818;0.013075281638793195;0.053401551154800095;0.39341082121818466;0.2908317064320523;0.3;1.1517904996871948;0.33365142345428467;0.21519488096237183;0.7322254624468842;1.0976742639257226;3.528288131141836;0.04502101623645183;-0.01697877414845169;-0.041696680100203755;1.134811725538743;0.2919547433540809;0.3;
117;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.720131652510672;0.3803355395793915;0.2374301552772522;0.27606427669525146;0.26588091643202877;-0.46684135163502527;0.2401242042398104;0.05498352429407663;0.013076361482605957;0.0534059614104412;0.3934119010619974;0.2908361166876934;0.3;1.1505277156829834;0.33420616388320923;0.2196214199066162;0.7313549540744569;1.0962123030338895;3.5249686224546926;0.045016475705923376;-0.016838569963887867;-0.04174860053406872;1.1336891457190956;0.2924575633491405;0.3;
118;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.721758533572339;0.3805917501449585;0.23788394033908844;0.27217140793800354;0.2661711840239191;-0.4652144705733584;0.2423638274376303;0.05498857679017726;0.013197150406903876;0.053381446201342074;0.3937889005518624;0.2912653865404305;0.3;1.1505277156829834;0.33420616388320923;0.2196214199066162;0.7313549540744569;1.0962123030338895;3.5249686224546926;0.045011423209822744;-0.016836680060074903;-0.041743914813161045;1.1336910356229084;0.2924622490700482;0.3;
119;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.726510729033542;0.3827211558818817;0.2365931272506714;0.26612424850463867;0.2640655887084386;-0.4602004434412377;0.24295288876008703;0.05500333391469242;0.013232143179785926;0.05338798674421801;0.39595329906166765;0.2899811139948894;0.3;1.1471327543258667;0.33224788308143616;0.22135315835475922;0.7274403463745176;1.0964741347048064;3.516777554811264;0.044996666085307585;-0.016488784171939025;-0.04186669267238437;1.1306439701539277;0.2903811904090518;0.3;
120;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.729517199175906;0.3821905553340912;0.23648859560489655;0.2687533497810364;0.264208101888769;-0.46217549437936306;0.24127588457716875;0.05501266887044508;0.013144823248648317;0.05341916657915052;0.3953353785827395;0.28990776218404707;0.3;1.1486930847167969;0.3371427655220032;0.22284148633480072;0.731073158106094;1.0914926136243166;3.519645902495634;0.04498733112955493;-0.016605358765082165;-0.04181054917653117;1.1320877259517148;0.295332216345472;0.3;
121;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.73382963763519;0.3848782777786255;0.23499047756195068;0.26296547055244446;0.2616744838000239;-0.4555346244737891;0.242649144509958;0.055026057281405444;0.013221386132660794;0.053414061151232435;0.39809966391128626;0.2884045387131831;0.3;1.1467547416687012;0.33422496914863586;0.2210559993982315;0.7280096330910429;1.093821045070607;3.515363949531096;0.04497394271859456;-0.016421287780550846;-0.041868804989917685;1.1303334538881504;0.2923561641587182;0.3;
122;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.739134073580313;0.3848085105419159;0.2354331761598587;0.2596738636493683;0.26210276549531286;-0.4550305888270658;0.24403900219141772;0.05504252299149157;0.013299589791348931;0.053411611552645795;0.3981081003332648;0.2888447877125045;0.3;1.1468099355697632;0.3381974399089813;0.23200155794620514;0.7298908145145754;1.0890206447722068;3.514634584890461;0.04495747700850843;-0.01638474486426837;-0.04186543771063902;1.1304251907054947;0.2963320021983423;0.3;
123;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.742751067393802;0.3870643377304077;0.23419123888015747;0.25443264842033386;0.2600000003471046;-0.449336432795483;0.2454018441125001;0.055053749085744674;0.013375096337565805;0.05340432647601659;0.4004394340679735;0.28759556535617403;0.3;1.144423246383667;0.33524683117866516;0.22975096106529236;0.7264101859796577;1.0910978069903015;3.5091493864929344;0.04494625091425533;-0.01615082535275695;-0.041944204744779;1.12827242103091;0.29330262643388616;0.3;
124;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.746147373825288;0.3861725330352783;0.23410552740097046;0.2575131952762604;0.2603115252832485;-0.45256530233866316;0.24281183464987033;0.05506428907669943;0.013239268081099376;0.05344901974965587;0.3994118011163777;0.28755454715062634;0.3;1.1449075937271118;0.34094661474227905;0.23475879430770874;0.7294863936709948;1.0844726310156356;3.5092145689082743;0.04493571092330058;-0.016149771299169266;-0.041933316147986247;1.1287578224279426;0.2990132985942928;0.3;
125;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.750989086260018;0.38889622688293457;0.23297622799873352;0.2524908483028412;0.2581123228622884;-0.4449883667560405;0.24589961013087258;0.055079312758644756;0.013407900477053078;0.05342245687687947;0.40230412735998766;0.286398684875613;0.3;1.1432327032089233;0.33781325817108154;0.2327030450105667;0.7265439476546622;1.0872078541635275;3.5055524755104184;0.04492068724135525;-0.015990751538666734;-0.04197813725577022;1.1272419516702565;0.29583512091531133;0.3;
126;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.758929526931354;0.3890693783760071;0.23309575021266937;0.250227153301239;0.2581457564653981;-0.444183638061108;0.2467722232383155;0.055103946754078946;0.01346052997771067;0.05343462436094709;0.40252990835371777;0.28653037457361646;0.3;1.1428179740905762;0.34346967935562134;0.23774763941764832;0.7288253346656975;1.0800721421871244;3.5033849543326014;0.04489605324592106;-0.015891006315792502;-0.04198965962391243;1.1269269677747837;0.3014800197317089;0.3;
127;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.760519239478567;0.3912633955478668;0.23195193707942963;0.24613460898399353;0.2561744527908264;-0.43836884415904215;0.24860340917558488;0.055108877852830626;0.013559569387049593;0.053414665553909384;0.40482296493491643;0.285366602633339;0.3;1.140445351600647;0.3387312889099121;0.2412097454071045;0.724506131425709;1.0842972235419766;3.4981562819803558;0.04489112214716938;-0.01566951869213161;-0.04206755319232412;1.1247758329085153;0.296663735717588;0.3;
128;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.769946662785695;0.3927578628063202;0.23050400614738464;0.2519432306289673;0.25423015721951947;-0.4354637362908831;0.24761702560439058;0.055138115505988926;0.013514041434671295;0.05345636038540001;0.40627190424099147;0.28396036653278467;0.3;1.1404516696929932;0.3440989553928375;0.24609880149364471;0.7270367475685013;1.0777749081030084;3.497197467186871;0.04486188449401108;-0.015618997197896736;-0.04205514958820246;1.1248326724950963;0.3020438058046351;0.3;
129;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.773478709803366;0.3952212333679199;0.22920997440814972;0.24874059855937958;0.2520234161841406;-0.4287674324952689;0.24994119933887227;0.05514906733863049;0.013640955594415086;0.05343541857973975;0.408862188962335;0.2826453929878895;0.3;1.1389245986938477;0.3406775891780853;0.24395117163658142;0.7240758679753707;1.0809391648809512;3.4938453267577128;0.04485093266136952;-0.015474156415657334;-0.04209699091168482;1.1234504422781904;0.2985805982664005;0.3;
130;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.782386305212835;0.39569297432899475;0.2292788028717041;0.2475663125514984;0.2518903036057829;-0.42695055376399965;0.25149585288912724;0.055176681689698845;0.013730884554421029;0.05344089269126695;0.40942385888341576;0.28271969556297105;0.3;1.138245701789856;0.3461500406265259;0.24886997044086456;0.7260698495867813;1.0738484482027513;3.491153549373277;0.04482331831030116;-0.015351327255076966;-0.042112547012192345;1.122894374534779;0.3040374936143335;0.3;
131;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.7831217111270075;0.39759376645088196;0.22835373878479004;0.24498146772384644;0.25026479314260053;-0.421567841180657;0.2536901044432899;0.055178961163828665;0.01384868626393208;0.053412841563452614;0.41144245271481406;0.28176658034824265;0.3;1.1358468532562256;0.341034471988678;0.25256821513175964;0.7215301323440626;1.0784957548719223;3.48572203980747;0.04482103883617134;-0.015121598193649295;-0.042193160469718334;1.1207252550625764;0.29884131151895965;0.3;
132;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.791986891436691;0.3983093798160553;0.22827760875225067;0.24417032301425934;0.2499032790722061;-0.4190796416195972;0.25547262135496784;0.05520643557367855;0.013950816363796253;0.05341465390259825;0.41226019617985155;0.2816922626548489;0.3;1.135681390762329;0.34618356823921204;0.2573452293872833;0.723832780053765;1.0721187741232983;3.484485672545122;0.04479356442632146;-0.015060183150670323;-0.042185949052774396;1.1206212076116588;0.30399761918643764;0.3;
133;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.801087374361625;0.4032653868198395;0.2246582806110382;0.2500184178352356;0.24459952664349796;-0.4065921445117815;0.2577486581044771;0.05523463107866518;0.014079540992512924;0.05341002710948941;0.4173449278123524;0.2780683077205276;0.3;1.1340599060058594;0.34252116084098816;0.2550797760486603;0.7206613004928302;1.0755057883061798;3.48077707734392;0.04476536892133483;-0.014894248180094044;-0.04221492183829049;1.1191656578257654;0.30030623900269765;0.3;
134;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.8101035703178;0.40367645025253296;0.22493579983711243;0.2497505098581314;0.2446923380171808;-0.4046006432330303;0.2599165973038533;0.05526255727024223;0.01420247453647279;0.0534063662224612;0.41787892478900573;0.2783421660595736;0.3;1.133342981338501;0.34790322184562683;0.2598702311515808;0.7226063823281028;1.0684810936287565;3.4781174097871945;0.04473744272975778;-0.014772696501049495;-0.04222802647633722;1.1185702848374515;0.3056751953692896;0.3;
135;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.81118174520765;0.405661404132843;0.223923921585083;0.24844835698604584;0.2429849652308331;-0.39873045006200963;0.26255368943022617;0.055265896194168176;0.014344129106908464;0.053371951831546444;0.4200055332397515;0.2772958734166294;0.3;1.1308574676513672;0.3426129221916199;0.26350003480911255;0.7178890993351109;1.0732731119099268;3.4722497273861745;0.04473410380583183;-0.014523578935769192;-0.04231082247141291;1.116333888715598;0.30030209972020694;0.3;
136;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.834412996938961;0.4115150570869446;0.2204159051179886;0.2542882561683655;0.2375136971867282;-0.3817517578549423;0.26935011850755053;0.05533781090352549;0.014725670579776964;0.05334255282202227;0.42624072766672155;0.27375845794001086;0.3;1.130845546722412;0.34773170948028564;0.26809462904930115;0.7203356478736707;1.0670205523856826;3.4715568962373906;0.044662189096474514;-0.014470960169145015;-0.042252839510170975;1.116374586553267;0.30547886997011464;0.3;
137;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.830887384064294;0.4115150570869446;0.2204159051179886;0.2542882561683655;0.2375136971867282;-0.3817517578549423;0.26935011850755053;0.055326900530569836;0.014722767274506584;0.05333203583307398;0.4262378243614512;0.2737479409510626;0.3;1.129094123840332;0.3438800573348999;0.2655763328075409;0.7169469370065605;1.07054616526035;3.467363603835705;0.04467309946943017;-0.014297146699118099;-0.04232348535351854;1.1147969771412138;0.30155657198138136;0.3;
138;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.840771768883249;0.41238415241241455;0.2203461229801178;0.2549380362033844;0.2371264444570875;-0.37846011125578966;0.2719312143724315;0.055357485577388926;0.01486858808148938;0.053323318519329;0.42725274049390394;0.2736694414994468;0.3;1.128427267074585;0.34891608357429504;0.27025651931762695;0.7187929210695221;1.063953427040548;3.464991850951508;0.04464251442261108;-0.01418700606845094;-0.04232827604316971;1.114240261006134;0.30658780753112536;0.3;
139;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.842346633475955;0.4141507148742676;0.2196492999792099;0.2546598017215729;0.23583026679787358;-0.3725911021630947;0.2754315522338444;0.0553623577274765;0.015056471284349286;0.05327563538437287;0.42920718615861686;0.27292493536358275;0.3;1.127232551574707;0.34473738074302673;0.2679068446159363;0.7157265786852407;1.0682475715405366;3.4622531715302403;0.04463764227252351;-0.014069493761060627;-0.042362347113412566;1.1131630578136464;0.30237503362961415;0.3;
140;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.851012751093485;0.41500723361968994;0.2196776121854782;0.25540581345558167;0.23554622398266403;-0.3691605283740244;0.27834502967695973;0.05538916350490011;0.015218989807261668;0.05325731670877743;0.4302262234269516;0.27293492889425564;0.3;1.1260052919387817;0.34834274649620056;0.2782573103904724;0.7163974417680982;1.0630120277120771;3.4585654860491117;0.04461083649509989;-0.013904824300716755;-0.04238847241832068;1.112100467638065;0.3059542740778799;0.3;
141;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.860574011102282;0.41928333044052124;0.2170330286026001;0.26022228598594666;0.23155672361041715;-0.3560585404879805;0.28425825907215574;0.05541872915676739;0.01554193618329672;0.05319477193320291;0.434825266623818;0.27022780053580303;0.3;1.1239891052246094;0.3443330228328705;0.27554672956466675;0.7126904195036093;1.0665527555893233;3.4534880170502076;0.044581270843232615;-0.013680347225520128;-0.04243038781094118;1.1103087579990893;0.3019026350219293;0.3;
142;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.860574011102282;0.41928333044052124;0.2170330286026001;0.26022228598594666;0.23155672361041715;-0.3560585404879805;0.28425825907215574;0.05541872915676739;0.01554193618329672;0.05319477193320291;0.434825266623818;0.27022780053580303;0.3;1.1239891052246094;0.3443330228328705;0.27554672956466675;0.7126904195036093;1.0665527555893233;3.4534880170502076;0.044581270843232615;-0.013680347225520128;-0.04243038781094118;1.1103087579990893;0.3019026350219293;0.3;
143;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.869285649014104;0.4197923541069031;0.21723663806915283;0.26123279333114624;0.2315707740180106;-0.3536917826369974;0.2866500939456984;0.055445659362227916;0.015676738978315737;0.05318327741986167;0.4354690930852188;0.2704199154890145;0.3;1.1235370635986328;0.3492627739906311;0.28009316325187683;0.7146908107544382;1.060207875528485;3.4518134945805485;0.04455434063777209;-0.013601056485558658;-0.042427591637321016;1.1099360071130742;0.3068351823533101;0.3;
144;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.870965913552891;0.42150309681892395;0.2165844738483429;0.26199910044670105;0.23037056695937255;-0.34770590144954;0.2904999305196887;0.05545085264409215;0.015882856743048162;0.05312750625275603;0.43738595356197213;0.2697119801010989;0.3;1.1221120357513428;0.3449540436267853;0.2774108350276947;0.711348492119826;1.0645134921771553;3.4482894964406374;0.044549147355907856;-0.013449889677981393;-0.04247030724857688;1.1086621460733614;0.3024837363782084;0.3;
145;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.88004036582839;0.4224607050418854;0.2166127860546112;0.26327937841415405;0.2300726870902808;-0.3437508405541929;0.29392674363824955;0.055478894459193545;0.01607294523808633;0.053099606041738336;0.4385336502799717;0.26971239209634956;0.3;1.1212141513824463;0.3486260771751404;0.28670641779899597;0.7123532575656125;1.0593941007970034;3.4455375818915606;0.04452110554080646;-0.013324571700496368;-0.04248040286501482;1.10788957968195;0.30614567431012557;0.3;
146;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.890761122760366;0.4255653917789459;0.21518242359161377;0.26707276701927185;0.22769274543512033;-0.3330300836222173;0.3004539123243345;0.055512012606873884;0.01642899192092279;0.053025199369054504;0.4419943836998687;0.26820762296066825;0.3;1.1212141513824463;0.3486260771751404;0.28670641779899597;0.7123532575656125;1.0593941007970034;3.4455375818915606;0.04448798739312612;-0.013314659881641154;-0.04244880274550938;1.1078994915008051;0.306177274429631;0.3;
147;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.897627522584428;0.42664992809295654;0.21519653499126434;0.2686760127544403;0.22735386893786283;-0.3285016173122487;0.3043891258017044;0.05553321769737118;0.016643885039793516;0.05298036767148522;0.44329381313275007;0.26817690266274957;0.3;1.1188251972198486;0.3491903245449066;0.28783223032951355;0.7105480331898483;1.0570561672829095;3.4389375742521926;0.04446678230262883;-0.0130279967761944;-0.04251547986732424;1.1057972004436543;0.3066748446775824;0.3;
148;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.896608177150565;0.42751702666282654;0.21510742604732513;0.2697678506374359;0.22699115878047507;-0.32501256126316785;0.30724426612731615;0.05553007002714711;0.016794131419823458;0.05292963089870891;0.44431115808265;0.268037056946034;0.3;1.1174979209899902;0.344780296087265;0.2848174571990967;0.7072320234526872;1.061564568765853;3.435516167679143;0.044469929972852894;-0.012883369975367518;-0.042562817691833316;1.1046145510146228;0.30221747839543167;0.3;
149;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.9010356024242085;0.42854753136634827;0.21519304811954498;0.2714323401451111;0.2267454591228318;-0.3205851359895243;0.3112428996014913;0.05554374082494293;0.017009829361834913;0.05287506832061487;0.4455573607281832;0.2680681164401599;0.3;1.1174979209899902;0.344780296087265;0.2848174571990967;0.7072320234526872;1.061564568765853;3.435516167679143;0.04445625917505708;-0.01287940941266887;-0.04254973317214461;1.1046185115773213;0.3022305629151204;0.3;
150;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.911441326703613;0.42948421835899353;0.21503134071826935;0.27281132340431213;0.22629837151764604;-0.3168820237390815;0.3141670473326754;0.055575862995205505;0.017174297464393647;0.05285565300198622;0.44665851582338717;0.2678869937202556;0.3;1.1165093183517456;0.3496692180633545;0.28915685415267944;0.7087681579159519;1.0548619567368913;3.432503355994978;0.0444241370047945;-0.012741943385507298;-0.04255757074107119;1.1037673749662382;0.3071116473222833;0.3;
151;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.91415711268896;0.4318273365497589;0.21409527957439423;0.2766800820827484;0.22468711751664328;-0.30827093648434023;0.31998455028812045;0.05558424466304399;0.017484129500067776;0.05276280385258155;0.4493114660498267;0.26685808342697576;0.3;1.114527702331543;0.3437729477882385;0.29116925597190857;0.7041478087474962;1.0607572580062865;3.4272144863249205;0.04441575533695601;-0.012514323210741878;-0.042616323594714546;1.102013379120801;0.30115662419352396;0.3;
152;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.919237571933977;0.43290776014328003;0.2140096127986908;0.2783675193786621;0.22427992112366457;-0.3037966034224617;0.32375627128651707;0.05559992226604221;0.017687998754610617;0.05271134655884661;0.45059575889789066;0.2667209593575374;0.3;1.1135138273239136;0.34369418025016785;0.29315510392189026;0.7032246482138348;1.0601511318231471;3.4243426020792302;0.04440007773395779;-0.012387508612053887;-0.04263703241511756;1.1011263187118596;0.3010571478350503;0.3;
153;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.929481492521194;0.43393927812576294;0.2142297327518463;0.28027230501174927;0.22418384725370558;-0.2991123498862094;0.3282749488084722;0.05563152525125627;0.017936192077127537;0.052660797710949565;0.4518754702028905;0.26689053046279587;0.3;1.1137932538986206;0.3483482003211975;0.2972464859485626;0.7057539423896076;1.054591464772183;3.424965870758154;0.04436847474874374;-0.012405244465461002;-0.04259896080049442;1.1013880094331596;0.3057492395207031;0.3;
154;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.937725751876039;0.4348464012145996;0.2142961323261261;0.28191736340522766;0.22398174873106397;-0.2951548228976498;0.33188442102039384;0.05565695104326375;0.018134436875181275;0.052619752932262266;0.4529808380897809;0.2669158852583884;0.3;1.1106806993484497;0.3500511944293976;0.3031897246837616;0.7038939943472735;1.0503047324058974;3.416140053503833;0.044343048956736256;-0.012021902332883876;-0.042682313141137386;1.098658797015566;0.3073688812882602;0.3;
155;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.937676305998364;0.4353872537612915;0.214832603931427;0.2831558883190155;0.22433870528391914;-0.2921525827046398;0.33550163932679566;0.05565679857091291;0.018324604755470725;0.05255366864186508;0.4537118585167622;0.26738627257329206;0.3;1.1114325523376465;0.3480075001716614;0.308501660823822;0.7035332161553267;1.0533564184765825;3.418306385863553;0.0443432014290871;-0.01211437978216642;-0.04265631624360019;1.0993181725554801;0.3053511839280612;0.3;
156;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.9417191019110955;0.43615174293518066;0.21505498886108398;0.2848074734210968;0.2243328958584902;-0.2886036314879323;0.339040573494063;0.055669264154845355;0.018514619426028816;0.05250024608562579;0.4546663623612095;0.2675552349467098;0.3;1.1106404066085815;0.34795600175857544;0.31117355823516846;0.7028193831582248;1.0528625737805588;3.4160560745444957;0.04433073584515465;-0.012014980645705544;-0.0426714703362352;1.098625425962876;0.30528453142234024;0.3;
157;0.3;0.05;0.5;0.0;5.0;0.5;3.141592653589793;0.05;0.05;0.1;4.946924713521414;0.4370531141757965;0.2152993083000183;0.28645041584968567;0.22431251099622518;-0.2844414385825401;0.3431676194706761;0.05568531258381775;0.01873653190756332;0.05243850121460712;0.4557896460833598;0.26773780951462545;0.3;1.1090227365493774;0.34787651896476746;0.3142029047012329;0.701374911214492;1.0518191550756328;3.411439135497547;0.044314687416182254;-0.011813563465844865;-0.04271102011228949;1.0972091730835325;0.30516549885247796;0.3;
